,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Shared topic 11,Shared topic 12,Shared topic 13,Shared topic 14,Shared topic 15,H3K27ac private topic 1,H3K27ac private topic 2,H3K27ac private topic 3,H3K27ac private topic 4,H3K27ac private topic 5,H3K27ac private topic 6,H3K27ac private topic 8,H3K27ac private topic 9,H3K27ac private topic 10,H3K27me3 private topic 1,H3K27me3 private topic 2,H3K27me3 private topic 3,H3K27me3 private topic 4,H3K27me3 private topic 5,H3K27me3 private topic 9,H3K27me3 private topic 10
1114,-0.25839904,0.11405945,-0.2728511,-0.4260337,-0.2812344,0.085507005,-0.18964583,2.8293238,-0.2505567,-0.3267063,-0.6383325,-0.4562496,-0.34137976,-0.10910039,-0.3098047,-0.5316683,-0.1637073,-0.8933736,-0.55061734,-0.10636152,-0.0823289,-0.43096918,-0.26022175,0.46058276,-0.5845716,-0.21712817,-0.20811065,1.2313879,0.609761,-0.8845113,0.046714153
1115,-0.18354869,-0.26686418,-0.39349556,0.07798524,0.015613064,-0.09668988,-0.7498218,-0.27643812,-0.09668086,0.20991601,2.899559,0.73657644,2.2016032,0.7401355,-0.21315767,0.602732,0.2758774,-0.38697386,0.35327196,0.5818577,1.4778414,-0.65384257,0.3695774,-0.4589487,-1.2233038,-1.3745806,-1.2180864,-1.2075043,-1.1634102,-1.2199453,-0.81378
1116,-0.29946557,-0.42829284,-0.059072614,-0.061888367,0.27284393,-0.15098244,-0.16776428,2.9966218,0.06820974,-0.33675402,-0.36472052,0.19446939,-0.039850608,-0.12895909,-0.008856047,0.5091395,0.58924097,0.08708997,-0.4325554,-0.28254455,-0.13773711,2.412826,-0.330488,-0.2850334,-0.814311,0.44463593,0.29048842,0.37621957,0.12899147,-1.0633409,-0.15483946
1117,-0.3864414,-0.0011048988,-0.6913155,2.4291744,-0.41418573,0.23772083,0.09445599,-0.5682363,4.0625772,0.3158438,-0.109126866,-0.04598199,-0.14002113,-0.18072899,-0.5389235,-0.58230734,-0.26052636,0.2385224,-0.18414377,-0.25723526,0.21767873,-0.094742715,-0.38509893,-0.3547061,-1.2923039,-1.401608,-0.8537105,-1.233703,-1.1319754,-1.4101675,-0.8070588
1118,-0.2905676,-0.5149895,0.9059094,-0.3876515,0.06223899,0.24480414,-0.44466308,-0.31107634,-0.3596002,-0.50949454,0.36281347,2.0195107,2.2481108,0.19438763,0.04923086,1.1263213,2.1459286,0.08228595,0.99552166,0.64162266,-0.3036195,3.5226326,-0.033136375,-0.11219948,-0.9475791,-1.074887,-1.3096114,-0.8034469,-0.9065974,0.06201081,-0.8807804
1119,-0.06555743,-0.11896491,1.0790334,-0.46482512,-0.07002326,-0.85596824,0.4780575,0.091080725,-0.3043146,-0.43010595,-0.29801577,-0.19786024,-0.0034325086,-0.77625453,-0.56776655,0.46531108,0.6673385,0.4040508,0.33279794,2.1876974,0.74733895,0.15114011,0.50476754,1.8518493,0.2771278,1.2591735,0.12421218,2.2565389,1.4414785,1.7454255,-0.54031575
1120,-0.40003648,-0.21407592,-0.27562517,-0.31319046,-0.37496835,0.25291497,-0.25239024,-0.21665707,-0.30160633,-0.33574706,2.299464,0.9129553,1.493442,-0.49284983,-0.19564578,0.96396583,0.73323286,-0.14909895,0.06144387,-0.014161036,0.6216841,0.4412519,-0.37552598,0.1427835,-0.19660777,-0.5931356,-1.0417268,-0.053609386,-0.6134387,2.9094262,-1.0083854
1121,-0.31931743,-0.29738206,-0.27520686,-0.334862,0.12675127,-0.5845962,-0.90024173,-0.16973956,-0.3124441,0.24434558,-0.5223464,-0.092651784,-0.42660958,-0.12203923,4.047058,-0.665477,-1.0107552,-0.31122333,-0.69722533,-0.66003513,-0.70708394,-0.4265874,-0.9787892,-0.7321847,-0.6343485,-1.0962216,-0.65028983,-0.81896687,-0.9168267,-1.3404893,-0.644228
1122,-0.2796643,-0.50888574,-0.030840263,-0.10646605,-0.11324762,-0.30097514,0.07208529,-0.049769655,-0.22707307,0.085630246,0.5247193,0.51140773,2.0979266,3.5362954,-0.24752077,-1.4884993,-2.2294042,-1.146799,-1.518706,-1.8626885,-1.3906176,-1.1690004,-1.1572877,-1.513564,-0.12085734,-0.84897214,-0.20383887,-0.3736047,-0.56398016,-0.3098893,-0.56621844
1123,-0.12471991,-0.18464445,-0.21114108,-0.31355882,-0.36538482,1.9850504,3.7734208,-0.2952745,-0.27784473,-0.020427674,0.36831787,0.26983774,0.31967494,-0.40817583,-0.17591754,-1.2142035,0.08562898,-0.63548964,-0.50277877,-1.1500854,-0.104258746,-1.3214908,-0.3340712,3.2539775,1.2900757,2.0138762,0.011574388,0.257921,1.0273421,1.1170688,0.42884207
1124,-0.40358543,0.2867945,2.2194176,-0.038554862,-1.028866,-0.30328265,-0.49664062,-0.07548469,-0.37684166,-0.81966305,-0.83056194,-0.4144678,-0.5870838,-0.622253,-0.44321865,-0.031791143,0.12837236,0.69030416,-0.2774686,-0.41912147,-0.96987814,3.9677515,-0.40911967,-0.4309971,0.9742086,1.418769,1.0452098,0.20244755,0.932899,0.24868247,-0.14603075
1125,-0.958386,1.181611,0.13945574,-1.1532288,0.1588729,-0.23158956,0.6431693,1.4561403,-0.7581076,-0.8101759,0.3486022,-1.2710322,-0.86166215,0.22517796,-0.28885722,-0.5768957,1.2226862,-0.86511654,-0.14578114,0.9394922,-0.33388078,-0.37881598,3.610151,-0.21215793,0.12684375,0.22442438,0.42041612,-0.002337957,-0.2266482,-0.28586942,2.7828476
1126,0.057433166,-0.122049734,-0.48396277,-0.049068622,0.9409859,0.4464575,-0.18296929,3.9323921,0.39739108,0.6139108,-0.08674474,0.5081717,-0.3751305,-0.22391078,-0.03732238,-0.9846636,-0.68995994,-0.20903124,-0.684624,-0.67239386,0.7937861,-0.6624797,-0.81929994,-0.53097725,-0.74638927,0.3891791,0.28535798,0.06633252,-0.38579527,-0.7825044,0.15671514
1127,-0.56809986,-1.0008259,-0.49350283,-0.0968159,2.2969606,-0.82356393,1.5561645,0.42700815,0.054106854,-0.58740276,-1.1203487,-0.53263175,-1.0676042,-0.12231344,-0.011558175,-0.2445103,-0.64878523,0.91856176,-0.12403095,2.848253,2.3251526,0.105031244,0.31470615,-0.55090165,-0.7578165,-0.5016639,2.9744809,-0.45280108,-0.6589515,-1.3894365,-0.40521234
1128,0.088768914,-0.07879289,-0.20875856,0.48185474,0.048210226,0.7750223,-0.48875165,-0.44554815,-0.06816717,0.33413938,3.6986907,-0.31375456,0.6210444,-0.29404265,-0.35789782,-0.19923158,-0.6758707,-1.1186814,-1.3019844,-1.0520537,-1.2015133,1.5782629,-1.0473518,-0.74367255,0.49228427,0.3042356,-0.5910527,0.13092715,0.13925873,2.2220275,-0.3463299
1129,-0.5245163,-0.31997043,-0.34605208,0.3831548,-0.17370409,-0.6568282,-0.66415626,1.8353108,-0.5834304,-0.88463676,-0.6595993,-1.2080874,-0.8381648,-1.2481829,-0.51737994,0.6645965,-0.037000652,2.4835954,1.081558,3.31768,1.0846618,-0.86593926,-0.5340835,-0.61815745,-0.7547191,0.41539186,1.5299076,0.0034618624,0.1341857,-1.333256,2.117742
1130,3.4246593,-0.22300099,-0.3642202,-0.1865494,0.080349825,0.02329117,-0.19848822,-0.61290777,-0.06048736,-0.1928128,-0.2704123,-0.9913837,-0.8177494,-0.3821954,-0.4386366,-1.0052109,-1.1107602,-0.48327935,-0.4927756,-1.2710521,-0.70306987,-0.8695813,-0.9302879,-0.81699556,-0.13400961,-0.3303367,-0.26526636,-0.07211448,-0.1068857,0.28606188,-0.32211232
1131,-0.13377914,2.716063,2.13245,-0.13061614,-0.70406824,0.16324727,-0.54281116,-0.37877667,-0.2172148,-0.037696652,-0.34117284,-0.45252094,0.020397957,-0.06569588,-0.046699505,-0.031783033,0.018345745,-0.6252373,-0.04531702,0.28494087,0.07890318,-0.043666836,0.023966437,-0.30799592,-0.4740472,-0.43777987,-0.7680472,1.1000541,-0.1822844,-0.16086021,-0.45119977
1132,-0.30446452,3.0310476,-0.13453397,-0.5282752,-0.417461,0.8386717,0.09833162,-0.04949726,-0.58094156,0.1415512,0.30513686,-0.69690806,-0.58965534,-0.71473616,-0.54911894,-0.7575434,0.30181184,0.81212115,0.707871,-0.57529116,-0.52377176,-0.8203243,-0.43982834,-0.51483357,-0.7959557,-0.5293124,-0.45312524,1.029455,-0.03464731,-0.92037094,0.24364641
1133,-0.16287537,-0.23492742,2.3088522,-0.50986284,-0.6922743,0.32296154,0.5408727,-0.60410506,-0.41406366,-0.070905626,-0.48557168,-0.056152433,-0.18851528,-0.7949984,-0.42252326,0.31800044,0.19665535,-0.3979924,-0.42040914,0.061366715,-0.21010917,1.2522386,0.13176195,0.6879758,1.28672,1.7625508,0.98326397,1.2691588,0.5810527,1.0862437,0.027032133
1134,-0.115814395,-0.3783888,-0.6121218,-0.15181985,0.26319832,-0.40793166,-0.14171281,0.026083365,-0.1937993,0.4952894,-0.27910063,-0.16673112,-0.35101408,-0.7332417,4.2132015,-0.77728194,-0.927298,-0.65243506,-0.7941798,-0.61949205,-0.62712514,-0.7323895,-0.7844303,-0.5180808,-0.5985156,-1.0665662,-0.5515808,-0.6960603,-0.88581735,-1.3081652,-0.5466127
1135,-0.0667182,-0.2549081,-1.2926126,-0.06726748,-0.20257744,0.035191953,-0.28006598,-0.17426947,-0.18384829,-0.10396983,-0.6197043,2.6761508,3.891419,-0.36400515,-0.475218,0.46923637,-1.0909015,1.7595124,0.3266412,0.08164329,0.61304563,0.34132257,-0.078424215,0.2523527,-1.2510087,-1.5764979,-1.4558722,-0.92820346,-1.138606,-1.1648918,-1.1598285
1136,0.33259332,-0.386833,-0.49932647,-0.40844765,0.11958693,0.29771233,1.8406861,1.6137688,-0.08573598,-0.06186153,-1.0635724,0.19377287,0.18264797,-0.2057825,0.028220885,0.29669788,0.50484324,-0.11487758,0.37207606,1.3217012,0.6732204,0.28770787,0.45751217,0.20424719,-0.23833993,0.8457188,2.0269809,-0.54464597,-0.14853469,-0.5797642,0.6685405
1137,-0.63086915,-0.7140021,2.7755573,-0.5809982,-0.8286779,-0.42231697,-0.52845967,-0.11218245,-0.45390075,0.031554382,-0.26171303,0.07968694,-0.6077105,-0.4246539,-0.17752534,0.19616623,0.2983307,-0.67091674,1.5711333,-0.22827876,-0.07164841,0.2783884,0.061178863,-0.40007824,-0.35902017,-0.29790378,-0.26871964,-0.11425827,1.0815188,0.6379708,-0.62033284
1138,-0.20545441,-0.28386602,-0.17557669,0.011625014,-0.14859486,-0.53685963,0.027160205,-0.0075478256,-0.38305676,-0.022495568,3.3177588,-1.4541317,-0.1759341,0.05123271,-0.40544677,-0.26010546,0.02816147,0.83300143,0.7058307,-0.07772329,-0.09439505,-0.4002223,0.08496143,-0.20492922,0.19614695,-0.4060051,-0.028836073,-0.22026303,0.08771462,-0.39508924,0.09970482
1139,-0.19430879,-0.44114247,-0.33089763,-0.35923225,0.20085204,0.81425905,0.033041865,-0.33811617,-0.37470698,-0.121378645,2.4346542,0.08606768,-0.02899123,-0.09757969,-0.16256246,-0.502699,-0.84902203,-0.5998454,-0.8763485,-0.5074062,0.02937814,-0.6552009,-0.16323555,-0.2833633,1.6889098,-0.10974898,0.16750096,-0.33085796,-0.21443395,0.08978758,-0.09302412
1140,0.005539231,3.3963058,-0.62333274,0.818114,-0.39245877,0.2063597,-0.3374714,0.03260442,-0.010348361,0.19892913,-0.42130834,-1.0282143,-1.1656171,0.014470115,-0.5450238,-0.5612526,0.79447806,0.59280306,0.83408743,1.0572542,0.00842702,-0.38800424,0.036064688,-0.18749425,-2.2781718,-1.0569657,-1.2424722,-0.01252115,-0.5416872,-0.62533516,-0.66428304
1141,-0.23337874,-0.17455265,0.028002687,-0.21003436,-0.14627251,-1.0395046,-0.41850492,-0.28136203,-0.19504821,-0.32567978,3.0856733,2.7462199,0.965981,-0.007346482,-0.08618593,-0.1430413,-0.7002245,-0.5887177,-0.23274894,-0.23368111,-0.32768157,1.0513226,0.2646515,0.47846285,-0.7871505,-1.3910084,-1.1677943,-1.0159091,-1.0863882,-1.3874397,-0.774468
1142,-0.4481161,0.0851361,0.8033668,-0.46481544,-0.55114245,0.79119253,0.5423933,1.7326481,-0.58503425,-0.46262494,-0.28492123,0.28622898,-0.3024755,0.74327976,-0.3419751,-0.45394117,1.1038878,0.6850667,-0.22044496,0.08278019,-0.14825146,-0.7882654,3.400641,-0.11260558,1.324617,0.93674004,0.453067,-0.54626,-0.08776545,0.23628242,3.5881686
1143,-0.29976565,-0.32846433,2.7063801,-0.10594787,0.49720138,0.29737404,-0.8013668,-0.41910303,-0.35974333,-0.13841546,-0.52358073,0.5772896,0.72860473,-0.17398776,-0.02179963,2.0288563,1.3532858,-0.118875794,0.14882128,-0.5090103,-0.9252881,2.4907267,-0.38312802,-0.4259572,0.38353953,1.143839,-0.5800742,0.36930808,0.996259,2.11209,-0.81004304
1144,-0.14779286,-0.21188648,-0.33635098,-0.116684034,0.022003777,0.3872046,-0.14218265,-0.26126495,3.9014292,-0.9255469,-0.45991123,-0.2552227,-0.33391866,-0.23772131,-0.34343404,-0.52136564,-0.42409366,-0.1849052,-0.12791215,0.15432568,0.24976805,-0.5242908,-0.36379075,-0.46591976,0.0632485,-0.6058321,-0.7926762,-0.15187518,-0.35381496,0.24639162,-0.6033922
1145,-0.14872697,-0.22977526,-0.15471648,0.086908266,-0.095516995,-0.22909573,-0.25634643,-0.3541838,-0.18201765,-0.055300083,-0.08317118,0.06687327,3.475088,-0.41525346,0.012901701,-0.9055406,-1.0901513,-0.61586946,-1.0303012,-0.77591765,-0.738437,-0.32106736,-0.6838064,-0.59053844,-0.12494297,-0.14130288,-0.3258118,0.13644664,-0.013252903,0.6969518,-0.054012284
1146,-0.19517347,0.22469044,0.2251872,0.14697821,-0.038886838,-0.29200828,-0.33540213,-0.33434695,-0.173874,-0.14793035,-0.504145,1.0661374,2.9033308,-0.14867964,-0.08689491,1.7274708,-0.022953851,-0.09589487,2.1186433,-1.0729988,-1.2514066,0.34557605,-0.026888631,-0.09002878,-0.5255903,-0.46324676,-0.70812845,-0.7354427,-0.22827603,1.5302573,-0.7284709
1147,2.793099,-0.37465644,-0.62929606,0.75859886,1.9987104,0.25200632,-0.54789525,-0.71564746,1.0843637,0.049723506,-0.52644324,-0.041266486,-0.76623404,-0.5174593,-0.47413832,-0.57494605,-1.0653104,-0.60461444,0.049145285,-1.1109408,-0.55291575,-0.81738645,-0.87890124,-0.6695041,-0.18984029,-0.49975032,-0.61182326,-0.2874094,-0.39717928,0.60483855,-0.65735847
1148,0.04741078,-0.60836595,-0.41431794,-0.06744472,-0.13084204,-0.33341497,-0.7415297,-0.61646676,-0.17134328,0.18515173,3.5692196,0.17984417,0.23279051,0.6947244,0.06127961,-1.1090975,-1.0450886,-1.1471306,-0.78826207,-0.9028645,-1.1578244,-0.9041809,-0.8012493,-0.7791402,-0.1307485,0.07401411,-0.22317317,0.31878623,-0.094102465,0.22964454,-0.2678084
1149,1.4898319,-0.44370818,-0.7600004,0.5404739,1.5626336,0.008385487,-0.45332778,-0.5055833,1.5451308,1.6047027,-0.49395567,0.32112688,-0.5538708,-0.46033496,-0.39311224,-1.7551104,-1.6921221,-0.9187579,-0.93074644,-2.183219,-0.8775682,-1.2785121,-1.0905411,-0.9133542,1.7878667,-0.020158306,1.5942954,-0.276118,-0.28700215,-0.6200924,0.36621696
1150,-0.32429,-0.25845096,3.433413,0.15450734,-0.13661551,-0.14719301,0.16441345,-0.08162645,-0.31241348,0.1252873,-1.0124843,0.73881024,-0.4637839,-0.70608115,-0.41140175,-0.029867878,-0.6355767,0.15411066,0.6404012,-0.054396458,-0.2686638,0.42694268,-0.7360641,-0.44124445,0.024951909,-0.40381148,0.13371536,-0.2194468,1.4914362,-1.3900418,0.3295124
1151,-0.7462193,0.6232299,1.3337418,-0.6896377,-0.39619395,-0.47960615,0.2738077,0.4045083,-0.6806123,-0.87429285,-0.3387096,-1.53855,-0.18373384,-0.7518855,-0.5247359,2.5020063,1.974577,-0.04571676,-0.6949546,-0.16215788,-0.7696857,2.9291582,-0.1850733,-0.7550176,0.44881254,1.757029,0.4131638,0.07379388,2.9404163,0.76870394,0.2760936
1152,0.37063152,-0.1481058,3.3687587,0.3249057,-0.37728548,0.03138478,0.27971354,0.11282252,-0.036882058,0.14302883,-0.23943731,0.5093312,-0.17737767,0.20576027,-0.28070408,1.2408532,0.75337297,0.45576662,0.25057435,-0.11779008,0.053719442,1.4678096,-0.38195708,-0.11003235,-0.5033014,0.23253039,0.0047634584,1.2114388,1.2253009,-0.17371915,0.6456647
1153,-0.09807342,0.14829578,0.22491848,0.15187804,-0.046431467,-0.28165233,3.1071825,-0.5894275,-0.2311147,-0.5299279,-0.19639266,0.65955263,-0.21986154,-0.17487815,-0.04900101,0.68073165,0.94661385,-0.2770875,0.123755276,1.8553312,1.2470664,0.71913165,1.041762,0.0040280023,-0.6406872,-0.24433243,2.1933823,-0.40403807,-0.49997905,-1.1531271,-0.23360997
1154,-0.55776024,-0.7608335,-0.42656127,0.0008507669,2.9291296,0.22807592,2.164959,-0.2855555,0.14853396,0.04190412,-0.051789813,0.08079997,-0.1866695,-0.32148808,-0.0647305,-0.8024449,-0.876962,-0.105242096,-0.65799487,0.21493742,1.7763181,-0.81337845,-0.5635217,-0.7205685,-1.2320726,-0.7547909,1.4525355,-1.2354182,-1.0135645,-1.4547385,-0.26883033
1155,0.65181106,-0.49797106,-0.4383098,0.6748848,1.0228052,0.21015,0.11884557,-0.6138685,3.718658,0.15603817,-0.25474986,0.51156414,-0.586113,-0.42886978,-0.21285802,-1.062867,-1.045353,0.068596385,-0.96154976,-0.7973698,-0.07749687,-0.80330503,-0.87737375,-0.8163722,-0.6351025,-0.99794173,-0.11939579,-0.78609556,-0.7782411,-1.1256272,-0.4868165
1156,0.24005724,-0.3064383,1.2118369,0.07648563,-0.03262016,0.21478729,2.1368551,0.37761793,-0.73468363,-0.47135437,-0.6947087,0.34843713,0.070115775,-0.70140076,-0.6482785,-0.20635302,0.39189303,-0.3491281,0.5784347,1.5157363,0.13007346,-0.8366609,0.19377267,3.9280653,-0.1817938,0.73142976,0.18718247,0.32825777,3.9879413,0.46380764,-0.41756848
1157,-0.40351406,-0.4495973,0.221888,1.0170631,0.21876033,0.4839998,2.7076006,0.049491957,-0.068358496,0.12290493,0.15986083,-0.20503351,-0.18934613,0.11016645,-0.009030342,0.31268522,-0.1714713,0.21353509,-0.10830937,1.716803,1.5904762,-0.09862122,0.6945194,-0.3015654,-0.63825613,-0.25782648,1.854668,-0.71266156,-0.52577657,-1.2068408,-0.31264016
1158,-0.12552448,-0.41075993,-0.47193652,-0.31052917,0.15556742,0.17007732,0.014223874,-0.38117838,-0.3478373,-0.089132465,2.6424046,0.31336468,-0.12026555,-0.7693464,-0.16319108,-0.37918323,-0.6357488,1.9161994,-0.47398204,-0.062357064,2.297039,-0.34455416,0.2718324,-0.47209886,-0.6385618,-1.1609411,-0.9394164,-0.8294746,-0.91385114,-1.1925274,-0.5692935
1159,-0.21095291,0.051690936,-0.30800393,-0.30333817,-0.77029854,0.69979614,-0.33563745,-0.57357967,3.9776814,-1.0709207,0.15203212,0.16375321,-0.15720749,-0.25184387,-0.27266198,0.010478816,-0.9372418,-0.010554909,-0.31039053,-0.70829207,-0.46627116,-0.6812274,-0.7171461,-0.76546264,-0.19841678,-0.65815026,-0.8847563,-0.12026948,-0.49930924,0.43778974,-0.70082074
1160,-0.21336664,0.1502052,0.14045554,0.17038065,-0.735342,0.48830816,-0.5689464,3.3352299,-0.16794223,0.7107273,-0.45481724,0.058973968,-0.51474506,-0.35824463,-0.058179386,1.1658708,0.34592596,0.28904325,-0.584951,-0.43112096,-0.71604824,1.1068861,-0.1289058,-0.33551195,-0.062584,0.92919165,-0.063471936,0.12583636,0.24747658,0.16390839,0.021904081
1161,0.97418076,-0.506048,-0.41405872,-0.7212962,0.6249555,-0.117286354,-0.5523184,-0.51046425,3.6518216,1.1440895,-0.8884336,-0.09657381,-0.8415773,-0.48044515,-0.35512838,-1.145423,-0.9002777,-0.0270393,-0.3108305,-0.8603796,-0.5933495,-0.9376503,-0.87075275,-0.6324708,-0.9745914,-1.2405596,-0.48863384,-1.216394,-1.0402588,-0.68342924,-0.7918863
1162,-0.8242003,-0.21387759,-0.2876897,-1.1914735,-0.17498356,-0.28817648,0.2095126,1.0788466,-0.43588364,-0.8862793,0.44022924,-0.18125106,-0.065518975,0.049462736,-0.5062789,-0.1252519,0.8727054,-0.052241683,-0.5731287,0.04775434,-0.33854744,1.3375527,1.6926345,-0.31160223,0.85815364,0.71798295,0.21513093,0.27144653,0.13718905,0.40580848,2.6911898
1163,0.6302823,-0.7127226,-0.44238186,1.5617306,-0.12466863,-0.5871914,0.55308074,-0.06981674,4.088041,-0.37048,-0.8473163,-0.66577786,-0.52934575,-0.38425076,-0.2879785,-1.4683391,-1.0581858,-0.5226486,0.16395067,-1.063485,-0.84339124,-1.2549715,-1.1077981,-1.0124562,-0.75088125,-0.8855559,-0.25539973,-0.7178432,-0.72811764,-0.7076503,-0.24414183
1164,-0.020023838,1.9610989,0.14692211,-0.44415808,-0.15591367,0.017969824,-0.5832293,-0.45818955,-0.35065475,-0.49396113,-0.2775138,-0.17573057,2.4976482,-0.047727004,-0.21985213,1.0369575,1.8272717,-0.5339162,1.3776636,-0.75547564,-0.9916408,3.7000105,-0.7104505,-0.056743257,-1.0679117,-1.326194,-1.5272933,-0.9517343,-1.5236257,2.0100412,-1.3017361
1165,-0.35034645,-0.48035756,-0.6561379,-1.4453487,-0.8095293,0.7443936,-0.8173034,0.31585428,-0.82519245,-0.0025784485,0.7832948,-0.50666344,-0.65492374,-0.89116126,-0.5194303,-0.025487632,0.21098015,0.3147441,2.4434214,-0.1611132,0.023682205,-1.0107648,1.6208911,-0.44421837,2.8940825,0.537037,0.055395726,-0.17927828,-0.14598715,0.81437415,1.8227769
1166,-0.5084441,2.4259489,-0.9838382,0.05055146,-0.6145338,-0.22246125,-0.34087986,-0.050913572,-0.4068641,-0.41351196,-0.51228744,-0.3463657,0.05865544,-0.78413993,-0.6362847,0.93133265,-0.95026994,1.3635833,0.43591058,-0.3474621,-0.7593333,-1.1044139,-1.2293383,-0.637347,0.15489551,0.44105533,0.46257055,0.943264,0.7863187,-0.35233727,-0.1717132
1167,-0.4495826,-0.50211173,-0.2942248,-0.24933937,-0.31994614,-0.0033616722,0.0010433979,-0.5132474,-0.035039775,-0.37849784,-0.033864602,-0.94325405,3.9578025,-0.22141153,1.5507216,-0.80535734,-0.6971787,0.02348897,-0.5632838,-0.37231648,-0.3733828,-0.6225786,-0.32355127,-0.46427912,-0.13312674,0.06623987,-0.029875599,0.18701892,0.13771197,0.38762456,-0.20269375
1168,4.166813,-0.36019593,-0.40023732,-1.4359148,-0.45764655,-0.026237413,-0.20393127,-0.19831222,-0.32478017,0.40767398,-0.32112277,-0.9377054,-0.14530085,-0.31814483,-0.35621855,-0.6290585,-0.92796767,-0.14160739,-0.49244228,-0.8920258,-0.22156627,-0.5707442,-0.697026,-0.47068298,-1.6315205,-1.1934834,-1.1149038,-0.44953242,-0.8037392,-0.55142355,-0.84438556
1169,-0.1313046,-0.34603813,-0.52643925,0.19193159,-0.31155738,0.22071937,-0.3402986,-0.35296994,-0.1490432,0.05763123,3.5304384,0.53441507,0.20094588,-0.19328117,0.0006908253,-0.09441588,0.13622065,-0.48700902,0.21994379,-0.051131666,-0.44825825,0.114686966,0.20235617,-0.48301977,0.08237415,-0.12373841,-0.15127024,0.32171234,0.07544479,0.28252724,-0.07004605
1170,-0.16900739,0.01406382,-0.2265426,-0.2572885,0.15440771,-0.94515836,0.40914395,2.1548057,-0.21158814,0.059625983,-0.5910878,0.23825008,0.45003074,-0.19097063,-0.5813788,-0.13469847,0.23133573,0.9173906,0.45003462,2.121209,2.7529583,-0.64253116,0.85170364,-0.35541314,-0.71432394,1.0036359,2.2073615,-0.10699981,-0.03298454,-0.39220095,2.890456
1171,-0.21998912,-0.3401981,-0.6571331,0.43817422,3.4119081,-0.23731086,-0.38977325,-0.262453,1.1164623,0.41500175,-0.53247094,-0.40340775,-0.29317892,-0.08288092,-0.15034789,-0.9617373,-0.7301896,0.9891857,-0.4559034,-0.8745794,0.35272917,-0.64351845,-0.5015832,0.041724127,-1.2456248,-1.3229371,-0.71980107,-1.3069373,-1.0251923,-1.4705685,-0.866398
1172,-0.40209562,0.067218624,0.22514895,-0.436526,-0.52938783,0.88614166,-0.060411766,2.7703352,-0.32816714,-0.1702307,-0.50585353,-0.08457663,0.72490263,-0.22539845,-0.59937155,2.0033407,0.15309258,-0.07365946,-1.0565476,-0.6811891,-1.1144443,-0.69315964,-0.41399598,-0.4631453,0.33965096,1.4889857,0.71618146,-0.2311816,0.4542311,-0.09089283,0.5195753
1173,-0.87774616,-0.29090658,-0.48759994,-0.109937415,-0.67873794,0.81995964,-0.719854,2.0510838,-0.7365639,-0.1655255,-0.058495343,-0.088501714,-0.40195283,-0.34702432,-0.65157247,0.31481248,1.1853167,1.2328186,0.18982747,0.5247091,0.0064259446,2.3520892,-0.21918488,-0.17739934,-0.28372878,0.34694633,-0.07402967,-0.10039666,-0.12593152,-0.40600118,2.8906538
1174,-0.41033125,-0.3211285,-0.36965534,-0.02724284,-0.9607363,-0.067521945,-0.8536713,-0.3696938,-0.32626784,-0.37481883,-0.80879146,0.14896947,1.2550644,2.7079735,2.0508392,-1.0130199,-1.2329794,-0.8023308,-0.9539491,-1.0817436,-1.1146766,-0.85957474,-1.0383981,-0.7798534,-0.25961748,-0.31319085,-0.30055994,-0.5917508,0.027279468,0.14214663,-0.070346996
1175,0.27150798,0.30195317,2.9330165,-0.7284272,-0.37282655,-0.06722629,-0.517138,-0.6911469,-0.4321364,-0.09330103,0.37459135,0.14910728,-1.0402914,0.19952318,-0.35560614,0.09546209,0.46232355,0.46355247,0.2996199,0.07372294,-0.04101851,-0.52763206,-0.122736506,2.4656549,0.45036218,0.24677601,-0.5854555,-0.17565845,0.30167925,2.0419412,-0.48912275
1176,-0.07798103,-0.27546114,-0.46268916,0.8803774,1.7227148,-0.19293794,-0.31928676,-0.4851274,1.4914856,0.99404323,-0.60204744,-0.2983407,-0.5680729,-0.49451494,-0.44267946,-1.0499718,-1.264791,-0.5860633,-0.9346018,-1.1162663,-0.5996851,-0.84329796,-1.0992634,-0.8056489,1.3259124,-0.90137935,-0.37683538,-0.98928666,-0.25495148,-1.0803291,-0.40235856
1177,-0.51616275,-0.49131286,0.2941891,-0.66653556,-0.47945964,0.97640043,-0.43210644,0.049064457,-0.38162667,-0.56879437,-0.13229848,0.65438056,0.71819,2.0928538,0.89345646,0.7255107,0.7685504,-0.89129794,-1.364489,-0.22209878,-1.0670713,0.9408192,0.5043597,-0.48124602,0.35201898,1.3226172,-0.32984966,0.7253922,1.00128,1.0466099,0.7948765
1178,-0.3646445,-0.51993465,1.872227,-0.3102827,-0.20481572,-0.40019697,0.17365813,-0.1232827,-0.47387615,-0.40456277,-0.23904638,0.7983367,1.4744544,0.06481841,0.02011484,2.9178486,2.0383406,0.47496372,-0.5289543,0.29122746,-0.633114,0.5075108,0.09755103,0.8230736,0.31435558,-0.17628545,-0.66855013,-0.32913595,0.5134607,0.90017873,-0.7139064
