Shared topic 3,Shared topic 6,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 8,Transcriptomics private topic 9,Proteomics private topic 4,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
3.6995568,-0.9333845,-0.38339892,-0.21583174,-0.1541141,-0.08412541,-0.3580071,-0.42572787,-0.2620616,-0.34413615,-0.44283167
-1.2518713,-0.14663187,-0.4965346,-0.5671767,-0.0073382854,0.42351857,-0.49637482,3.0608168,3.0869465,3.1251223,-0.5637841
-0.10863325,0.37609392,-0.3231997,-0.0023160279,0.24885674,-0.36483622,-0.3657187,-0.23097092,-0.04335647,-0.19042623,0.039124954
-0.22632729,-0.10241823,-0.29139242,-0.3464135,-0.2880658,-0.05506386,-0.3347418,-0.53808576,-0.3560942,-0.4939223,-0.13315272
-0.48236394,-0.5646223,0.10539721,-0.5373161,-0.33788952,-0.09005938,-0.26605502,0.09503604,-0.4367866,-0.22312413,-0.7139017
-0.75504816,-0.37595952,-0.6077473,-0.31739432,3.247738,-0.26786497,-0.28957745,-1.057894,-0.7701425,-0.51971644,-0.9612768
-0.015061624,-0.16430348,-0.2671389,-0.3159404,-0.24481176,3.704812,-0.48963168,-0.1000888,-0.19851574,-0.24265398,-0.10113657
-0.5232633,-0.08477262,-0.1603671,-0.34648776,-0.26863214,-0.44682407,-0.24038576,-0.168125,-0.21568744,-0.23588938,-0.03296159
-0.3877989,-0.21154155,-0.21670511,-0.27959526,0.23844373,-0.433975,3.457216,-0.27322385,-0.29129535,-0.32999113,0.8809489
-0.23478109,0.45313168,0.2793787,-0.059397757,-0.17114513,-1.8204644,0.3518229,-0.24164686,-0.33707494,-0.36587375,-0.14823504
-0.57310647,0.5247109,-0.049832728,-0.10230773,2.8600767,-0.036421545,-0.47006017,-0.73149055,-0.5305411,-0.628659,-0.514827
-0.29376137,-0.37231672,1.3004241,-0.26629898,-0.44996706,-0.2146014,-0.3484045,-0.17192568,-0.07745455,-0.17898624,0.080691524
-0.30372322,-0.80525315,-0.44854838,3.838337,-0.4435647,-0.38147882,-0.26560366,-0.5896441,-0.53657144,-0.49697146,-0.047408734
-0.3792678,-0.5053552,0.046843737,-0.09873507,-0.18290548,3.4507706,-0.4003836,-0.21112926,-0.33733407,-0.40023062,-0.020651279
0.11028835,-0.15514044,-0.37256876,-0.7805916,3.6183176,-0.28170812,-0.20034353,-0.47238442,-0.3372203,-0.38459894,-0.27532673
-0.18465549,-0.24446464,-0.16292271,-0.24296261,0.073804185,-0.13073619,-0.2901138,-0.15769736,-0.516945,-0.43824288,-0.47752687
3.5606976,0.06789297,0.18001023,-0.17010055,-0.33959448,-0.15349503,-0.4138904,-0.43853498,-0.2908394,-0.3322868,-0.37688848
2.2399037,0.14688706,-0.09752461,-0.23079847,0.0110662,0.6756001,-0.21195675,0.009866268,-0.115868844,-0.032431416,-0.3001481
-0.67831755,0.02986756,-0.33224046,3.156153,-0.60308695,-0.42288542,-0.21546572,-0.21267839,-0.5512144,-0.30809715,0.023800131
-0.51829886,-0.15431204,-0.34107107,-0.2569034,0.89357555,-0.24953239,-0.14399998,-0.40348706,-0.21965602,-0.13462059,3.9734516
-0.20945348,-0.09810048,-0.16849774,-0.15173012,-0.352656,-0.1534629,-0.25990957,-0.35449445,-0.36506745,-0.31294104,-0.45289347
-0.33472598,0.16518626,-0.8447337,-0.5359952,-0.6514269,3.2642515,-0.44827145,-0.22244309,-0.3309074,-0.3727608,0.13402975
-0.28795874,-0.29336128,-0.2721188,-0.24624771,-0.14860494,-0.27899173,1.0136095,-0.50693786,-0.41449022,-0.5019231,-0.2955879
-0.1251744,-0.3337577,0.63235784,-0.36174497,-0.48233795,-0.2128633,-0.263816,-0.22268254,-0.109244265,-0.19199024,-0.19778323
-0.29976904,-0.88638794,-0.33908808,3.6218157,-0.57949877,-0.38230655,-0.26158348,0.18643908,-0.41685817,-0.051024813,-0.10153149
-0.39525032,4.261613,-0.26871315,-0.20832197,-0.092499174,-0.114635795,-0.4441229,-0.15949579,-0.08087645,-0.16108827,0.02271265
0.11759073,0.1499074,-0.099194385,0.48113146,-0.7876716,-0.45712528,-0.3062562,-0.052365325,-0.12787172,-0.13116886,-0.1408944
0.10375919,-0.7700187,3.7565193,-0.07304278,-0.4960701,-0.20972358,-0.36886278,-0.74199,-0.53339064,-0.59798384,-0.39453548
-0.12391635,-0.1548309,-0.35491148,-0.32008934,-0.37286624,-0.28123942,-0.26571727,-0.08795436,-0.36932558,-0.30888265,0.04217855
-0.524443,0.023485705,-0.22176683,-0.028884353,2.756159,-0.19944093,-0.293571,-0.43093765,-0.49209702,-0.52649707,-0.3108374
-0.22630048,0.347252,-0.42664352,0.04048635,-0.56800103,-0.3700664,-0.24111505,-0.50919545,-0.23463364,-0.1469678,3.9770906
-0.03563299,0.15582503,-0.1653685,-0.3755486,2.108867,0.30343288,-0.510631,-0.428346,-0.5249881,-0.49668467,-0.5458753
-0.0034779832,-0.15597156,-0.34790596,3.4370155,-0.63271624,-0.37824988,-0.21674307,-0.59001887,-0.6606685,-0.5801425,-0.03155988
-0.35768387,-0.23444238,-0.27430266,-0.19989762,-0.2893669,-0.25733718,-0.09279754,-0.7730905,-0.2817458,-0.2725752,3.6217217
1.8526434,-0.14962858,0.03197293,-0.25121906,-0.18665889,-0.11976857,-0.36350667,-0.7551779,-0.25642952,-0.48380172,0.018968128
-0.035069346,4.4321713,0.16340604,-0.32985124,-0.28079078,-0.064397916,-0.3492904,-0.8589969,-0.29128185,-0.25695267,-0.4772907
-0.56445557,-0.32398742,-0.46782988,-0.43906885,-0.34929305,-0.009735441,-0.19036278,-0.08633057,-0.089687854,-0.13256712,-0.05685996
-0.30879858,-0.09715776,-0.375403,-0.38809526,-0.0036121155,-0.45891654,3.515698,-0.2852903,-0.29126233,-0.33567086,0.8834439
-0.028440729,0.16120315,-0.71898246,0.05207993,-0.43928462,3.680324,-0.5318842,-0.030334728,-0.18413182,-0.16904041,-0.19077274
0.039024264,0.23661183,0.16051741,-0.0896145,-0.32721233,0.12971063,-0.1326967,-0.024438698,-0.1428164,-0.19986457,-0.21639492
-0.0955171,-0.18070193,-0.18311058,-0.26863486,-0.29101223,-0.3753101,3.6826708,-0.5369841,-0.40187535,-0.5361779,-0.25147796
-0.037213273,-0.11278576,-0.40038258,-0.23719762,-0.1529105,-0.21860012,-0.50323236,0.04761152,-0.19067666,-0.16561137,-0.11399365
-0.28611708,-0.7680656,-0.33863932,-0.5970455,-0.21089481,-0.42780787,3.5699537,-0.15730968,-0.20735262,-0.21369542,-0.190302
-0.13591792,-0.05421015,0.2251986,-0.21419337,-0.04723775,-0.043565165,-0.34404317,-0.29113853,-0.32187432,-0.37486002,-0.09041685
-0.23820607,-0.1782388,-0.32100898,-0.21878251,0.21054256,-0.18660717,-0.44612435,1.3119352,1.0739416,1.1800112,-0.4391903
-0.18353072,3.6752872,-0.20354828,-0.28511652,-0.13566332,-0.38638297,-0.101429,-0.125449,-0.50430113,-0.12731895,-0.62304604
-0.08468364,0.3412416,-0.29091352,-0.08337191,-0.3664146,-0.48138884,3.7523322,-0.16911826,-0.13067368,-0.25090486,-0.19975837
-0.23304981,-0.39069638,-0.28365463,-0.23421583,-0.69141465,0.108987786,-0.44803494,2.5444324,3.0623517,2.9335022,-0.520983
-1.0416927,-0.95628995,-0.24071108,-0.7228062,-0.5116731,-0.2594382,-0.4481724,3.6801426,3.261501,3.405801,-0.6259638
0.24366346,-0.29846343,-0.40449703,-0.70029426,0.049206674,-0.18273209,-0.5460628,2.6743145,3.0245357,2.912068,-0.5511647
-0.03405395,0.4003001,0.30802587,-0.6560772,0.39955196,0.53592616,-0.6126032,-0.13900085,-0.11493792,-0.17599712,-0.028935341
-0.06302823,0.3427742,-0.15614907,3.9039865,-0.16270962,-0.33500805,-0.21548975,-0.6752258,-0.64521885,-0.59790105,-0.058893774
0.17822102,0.24729769,-0.30694103,-0.27129358,-0.21971066,0.03638937,-0.24428251,-0.14776094,-0.56152016,-0.3863381,-0.5298257
-0.13545565,-0.09904909,-0.5225142,-0.37482452,-0.09606426,-0.13140003,-0.18641779,-0.74484164,-0.28111845,-0.3131623,1.4473921
-0.8416965,0.047169015,-0.32260358,3.5419111,0.2373363,0.9253844,-0.2536811,-0.8451826,-0.68367517,-0.6987334,-0.0680008
-0.41817433,-0.34296268,-0.36999196,-0.34589145,-0.38443318,3.4616215,-0.5312278,-0.37657177,-0.50421643,-0.27051818,-1.0789282
-0.6044045,-0.60416585,-0.3688863,-0.46799925,-0.5224821,-0.40043622,2.8245,-0.31525102,-0.50189,-0.48287496,-0.097715385
-0.5982145,-0.38245106,-0.099094145,0.028035909,3.5565953,-0.16530971,-0.2537077,-0.23773202,-0.46916792,-0.37970027,-0.09524076
0.3227591,-0.29361713,0.33646995,-0.13652569,-0.46676284,-0.07941224,-0.27296042,-0.6314408,-0.31791797,-0.4421486,0.14454478
0.3846394,0.4290468,0.07525658,-0.33143857,-0.2706541,-0.19916137,-0.23967879,-0.39694908,-0.53551865,-0.45316344,-0.8112612
-0.20517966,-0.30502942,3.7458549,-0.38353398,-0.4113649,-0.22842294,-0.28800902,-0.36207944,-0.3772132,-0.37133428,-0.32730576
-0.016499542,-0.094496235,-0.11021924,-0.111728095,-0.43603033,0.052565265,-0.30262795,-0.22608013,-0.47144145,-0.43882188,-0.19545163
-0.112762295,-0.27856433,-0.22840095,-0.34308335,-0.385383,-0.23512109,-0.20975737,-0.34073415,-0.22353095,-0.3461237,-0.08375881
0.20095119,-0.25918305,-0.23378724,3.852037,-0.93658763,-0.33287227,-0.25074416,-0.51034784,-0.585922,-0.5154991,-0.14184618
-0.5322292,4.348136,-0.45671496,-0.15696613,-0.38598692,-0.21187095,-0.31037784,-0.8079691,-0.31965616,-0.318137,-0.38057616
3.7357142,-0.48172432,0.080125906,-0.2402189,-0.44128057,-0.15106927,-0.3443661,-0.5147425,-0.20049244,-0.34252757,-0.06915733
3.442408,-0.029220343,-0.5752666,-0.7042846,-0.52562696,-0.036557227,-0.38341317,-0.4716184,-0.24887063,-0.35556665,-0.32847401
-0.07142283,-0.013812128,-0.07184915,0.15285951,-0.5978086,-0.459068,-0.30657655,-0.047853507,-0.06953199,-0.08918062,-0.06503864
-0.14682461,0.073588565,-0.27719477,-0.21549612,0.20807418,-0.37325665,-0.1803322,-0.42087972,-0.22683945,-0.15459198,3.83021
-0.009646047,-0.113823034,-0.14930001,-0.18166971,-0.18366835,-2.026535,0.41569954,-0.34141013,-0.42489454,-0.4863429,-0.24663073
-0.26457965,-0.5495723,-0.31764993,1.1079975,-0.5804242,-0.41385752,3.7935622,-0.2171103,-0.5270825,-0.4866749,-0.23062748
-0.15232228,0.1434553,0.19525208,0.08397224,0.2696979,-0.15289648,-0.31083286,-0.042607076,-0.30597097,-0.20778917,0.09810848
-0.08653352,-0.036589332,-0.27295944,-0.20749691,-0.04708267,-0.3634615,3.6582658,0.046722945,-0.5912664,-0.3236968,-0.8243765
3.732959,-0.0115529075,-0.73437715,-0.09472866,-0.45942357,0.020477142,-0.31437308,-0.4812104,-0.3103223,-0.40165892,-0.18371196
-0.4151197,0.08017676,-0.09115263,-0.29634696,0.010664538,-0.37292135,1.778886,-0.29388803,-0.30277914,-0.34782958,0.9143247
0.080064714,-0.6653929,3.5767717,-0.3944645,-0.7737044,0.059360243,-0.35219294,-0.27474037,-0.35556683,-0.38371304,-0.13935003
-0.05787134,-0.051438235,-0.40608698,-0.2924006,-0.075619996,-0.32045996,3.5905576,-0.12368497,-0.42210644,-0.41812322,-0.044371393
-0.07823059,-0.42616802,-0.28061044,-0.3112902,-0.34263033,3.464826,-0.5392209,-0.28760523,-0.31345394,-0.3773183,-0.24804835
-0.51923937,-1.252979,-0.8259722,-0.62738097,-0.82616496,3.6515677,-0.5629753,-0.34902695,-0.3913927,-0.42297572,-0.23846848
-0.304665,-0.1185763,-0.31353047,-0.1560629,0.1044513,-0.29762217,-0.3211074,-0.3987654,-0.2626214,-0.1629613,3.8299909
-0.3139472,-0.14857976,-0.24701318,-0.2806666,-0.38171804,0.24995619,-0.3170506,-0.6644588,-0.28050196,-0.27628464,4.2866583
-0.7581305,-0.022808142,-0.17117958,-0.33945376,-0.028742284,-0.091203794,-0.20124605,-0.62198,-0.3296984,-0.25002337,3.884423
-0.20296709,0.6097646,0.17669903,0.103642784,0.438773,-0.19889547,-0.23933253,0.20894141,-0.2817249,-0.11329907,-0.57480705
-0.42374644,0.05295994,-0.43097323,3.0157795,0.17910306,-0.44743255,-0.20502883,-0.3944196,-0.64034355,-0.38707104,-0.7854432
-0.20019025,-0.044041585,-0.2776599,-0.17696223,0.04817842,-0.26146004,-0.18625319,-0.3875637,-0.3017352,-0.36200806,-0.067768894
-0.046626084,-0.47712693,-0.099096,-0.48005113,3.6431868,-0.16526407,-0.2537106,-0.22247699,-0.53171355,-0.37103906,-0.67409164
-0.6192419,-0.62416846,-0.37426013,-0.46391863,-0.9347944,3.5514653,-0.570754,-0.23238711,-0.24029775,-0.3216969,0.0371084
-0.024506915,-0.55342126,2.6758184,-0.3015535,-0.25138938,-1.9075885,0.10194453,-0.55875427,-0.5033268,-0.50913066,-0.5780463
-0.29333133,-0.2982329,-0.28240985,-0.27742636,-0.21832517,-0.19713111,-0.33498144,-0.6210447,-0.32903278,-0.21352203,3.9673352
-0.19186954,-0.60658926,-0.7146146,-0.41164666,-0.21250708,-0.058975104,-0.2750742,3.287236,3.2484858,3.3089008,-0.6071619
-0.21439424,-0.19077969,-0.3174268,-0.21387601,-0.1310544,-0.049209855,-0.40893093,2.3501582,1.7577385,1.952274,-0.6197758
-0.28162125,0.06952589,3.8641887,0.1593045,-0.27901202,-0.19950418,-0.38017684,-0.75105673,-0.5479902,-0.61349374,-0.3017932
-0.37686303,-0.1245979,-0.48485214,-0.48887232,-0.2608894,-0.617394,-0.39075348,0.012800458,-0.19264464,-0.18069644,-0.11245176
3.416133,-0.2507727,-0.47952366,-0.38476747,0.19581208,0.019253498,-0.35461238,-0.515154,-0.28200948,-0.39152595,-0.34546292
-0.26199895,-0.24749461,-0.24038826,-0.4434381,-0.014764704,-0.16063854,-0.33536875,2.6748588,2.5339794,2.5814347,-0.59127134
-0.14618918,-0.10690681,-0.32102102,-0.2773419,-0.053778358,-0.3206347,3.5923011,-0.32782832,-0.53783643,-0.52507746,-0.022852108
-0.47925612,-0.89927137,-0.42959094,-0.1988622,3.6007957,-0.18383485,-0.21626061,-0.68794227,-0.5732163,-0.58574194,-0.40745658
3.443932,0.3513371,-0.31184927,-0.032951724,-0.4542886,-0.11687694,-0.36335614,-0.3280547,-0.25016454,-0.30046943,-0.35178584
-0.04512185,0.016794741,-0.27778935,-0.18308693,2.4174292,0.042336576,1.2359701,-0.6473886,-0.4998745,-0.53205675,-0.48533267
-0.011631468,4.603572,0.024201702,0.01956894,0.11658931,-0.2874053,-0.2880733,-0.8302787,-0.34578693,-0.33501044,-0.40543842
0.189833,0.0710644,-0.252838,-0.5418496,-0.12182128,-0.23272732,-0.2595394,-0.08415113,-0.051524,-0.12789807,-0.17404926
-0.28628337,-0.0018035471,-0.3005162,-0.21356064,0.043945022,-0.11601227,-0.0026945665,-0.62938756,-0.3186769,-0.43282247,0.029129624
-0.25151384,0.15379962,-0.33071,-0.68642235,-0.15884319,3.576302,-0.53111833,-0.07578496,-0.17601237,-0.18875246,-0.12516922
-0.44250426,-0.3663129,0.0021719858,-0.2037966,-0.3938291,-0.29898876,-0.26572385,-0.15185182,-0.3161802,-0.32005054,-0.18593732
-0.21785542,-0.8297327,-0.79789495,-0.6511508,-0.040611833,3.5864632,-0.5470879,-0.23102416,-0.399819,-0.41634467,-0.14072853
0.032648668,-0.76674485,-0.14613321,3.906137,-0.6642001,-0.34839594,-0.23112158,-0.41235203,-0.3390201,-0.40291327,-0.04701741
-0.1830731,-0.055330053,-0.40212882,-0.5194894,-0.48661232,-0.21506284,-0.22834307,-0.02973561,-0.14307004,-0.15904123,-0.24217208
-0.2510404,-0.23317823,-0.22654252,-0.25313026,-0.37485388,-0.38617754,3.693335,-0.831197,-0.675402,-0.3401397,-0.8832452
-0.2097354,-0.384142,-0.11787832,-0.33650076,-0.43524075,-0.43378028,3.5894513,-0.1706744,-0.17387818,-0.2446857,-0.16468187
-0.24481735,0.5181664,0.10430489,-0.36285698,0.1653088,-0.19729395,-0.28634483,-0.122802466,-0.21783717,-0.2408315,-0.03304875
-0.6247977,-0.81032526,-0.36663833,-0.18864453,-0.74940383,-0.29311907,-0.26766473,-0.59052414,-0.28416944,-0.4014702,-0.059526447
-0.3983776,-0.7448675,-0.42825204,-0.6975451,-0.29939172,-0.2556769,-0.44921643,3.0302243,3.3070414,3.2158394,-0.4917899
3.770782,0.16995612,0.19271064,0.008216992,-0.46199322,-0.14523491,-0.41194883,-0.56925905,-0.30559066,-0.43016198,-0.26648596
-0.46669662,-0.33830932,-0.2712425,-0.25998655,-0.476395,0.5253591,-0.30755496,-0.15757336,-0.0027587048,-0.13406424,-0.29296824
-0.55165565,-0.21840154,-0.24917832,-0.37328285,-0.67690957,0.18110693,-0.42749465,-0.44198534,-0.51982033,-0.29093847,-0.9876762
-0.49540222,-0.5634842,-0.35629857,-0.5025943,-0.5697114,-0.56206286,3.7740035,-0.32058913,-0.41548464,-0.45176098,-0.15408462
0.375255,-0.7241191,-0.22672598,-0.64976573,-0.16910446,-0.16009529,0.044312097,-0.0056614173,-0.2189175,-0.24289624,-0.25936577
-0.18434078,-0.6555903,-0.26708362,-0.28982127,-0.5562017,-0.31043053,-0.24864857,-0.33781117,-0.08019064,-0.25552344,-0.26782236
-1.0671301,-0.10831045,-0.3285147,-0.2626691,-0.28829938,-0.31032136,-0.3222175,0.091567814,-0.40196475,-0.11067419,2.12685
-0.29812604,-0.07158571,2.647882,0.061216272,0.41319287,-1.8938917,0.22487316,-0.5844232,-0.48158458,-0.51892895,-0.52576745
-0.23751256,-0.025028996,-0.28568494,-0.24872163,0.75367826,-0.25408125,-0.21895026,2.691515,2.9818544,2.906806,-0.67689216
-0.08797979,0.12536673,-0.2797119,-0.399072,-0.06555422,-0.25139272,-0.2404147,-0.2092121,-0.05392942,-0.1616107,-0.28666985
-0.27080086,-0.026003476,-0.16965006,-0.1555979,-0.2627102,3.633492,-0.50224084,-0.47338337,-0.48967114,-0.22807139,-0.76283807
-0.22545034,0.36109674,-0.20173104,0.053939402,3.180562,-0.36179152,-0.31526408,-0.33774093,-0.42301112,-0.084829405,-0.9212766
-0.17330433,-0.20296887,-0.1389985,-0.18180245,-0.13926633,-0.1431146,-0.22921422,-0.6336527,-0.5938546,-0.56910056,-0.062291343
-0.409961,4.752497,-0.22308084,0.031939663,-0.037852455,-0.32768738,-0.39225677,-0.0279345,-0.20061158,-0.18596303,-0.40970954
-0.109158136,-0.29773343,-0.39007163,-0.2620129,-0.18617132,-0.3639866,-0.31494364,-0.2259296,-0.16080424,-0.2789551,0.005715248
-0.3666886,-0.23956552,-0.32557088,-0.45760792,-0.026411178,-0.24903747,-0.2552896,-0.84941715,-0.32841426,-0.5073271,-0.20922722
-0.33534104,-0.08562425,-0.13311997,-0.26908475,-0.067985564,0.05802844,-0.38021618,0.1198391,0.25351217,0.18238674,-0.38361832
-0.25799295,-0.68441164,-0.20806119,-0.35661268,-0.111825675,1.0326529,-0.0762511,-0.35328254,-0.39064452,-0.51879543,-0.18956167
-0.04304529,-0.17642058,-0.44876578,-0.3385777,0.11691056,-0.02202188,-0.22760828,-0.24871807,-0.328363,-0.38734996,-0.13955826
-0.21739265,-0.39788967,-0.202122,-0.10108373,-0.5124176,-0.4051406,3.5881457,-0.21375199,-0.37669757,-0.26109505,-0.6447603
0.032644227,-0.15326406,-0.6495126,0.08264496,0.6349387,0.017416602,-0.27673367,-0.13503334,-0.23099554,-0.26006514,-0.19957443
-0.5167019,-0.24870554,-0.3406304,3.0841687,-0.12762514,-0.29115745,-0.2581988,-0.36511564,-0.55210406,-0.3554305,0.11829943
0.051986396,-0.29156357,-0.39966857,-0.37995696,-0.3156362,-2.0195272,0.4028405,-0.1759497,-0.2655694,-0.29936412,-0.13017808
0.061867803,-0.24756312,-1.0616972,-0.19562727,-0.08841339,-0.11589644,-0.3035579,2.963817,3.0927067,3.0656068,-0.5317053
-0.33391696,-0.29348138,-0.26039076,-0.2583339,-0.34394416,-0.2763372,-0.26754695,-0.031901013,-0.216373,-0.1980113,-0.4626816
-0.75115937,-0.24588832,-0.6967091,3.5209012,-0.31509903,-0.2531513,-0.29594052,-0.66739684,-0.6165347,-0.6111527,-0.08525153
-0.23059309,-0.2713309,-0.21118246,-0.34198084,2.5665221,-0.34812638,-0.2834518,-0.6970435,-0.6024256,-0.6430115,-0.5636384
-0.7533481,5.264967,-0.27622002,-0.2455371,-0.30156505,-0.14015397,-0.3359989,-0.86950696,-0.42615527,-0.4567218,-0.19623722
-0.27037862,-0.37679216,-0.30857527,-0.2207886,0.014978748,0.112717055,-0.07306482,-0.28836146,-0.3871392,-0.4224686,-0.12849577
-0.57034594,-0.16156468,-0.18530793,3.7158163,-0.99099535,-0.16435574,-0.3170081,-0.70881766,-0.6193748,-0.58600706,0.0025562176
-0.008972857,0.34799007,-0.35635418,0.025800817,-0.4153031,3.5729167,-0.5073368,-0.27490506,-0.37102598,-0.45698503,-0.07820936
-0.9944342,-0.5282428,-0.021607827,-0.63379955,0.13729936,-0.33250654,-0.23338456,-0.11546245,-0.3146562,-0.3178333,-0.09740366
-0.32000738,0.13604984,-0.13217631,-0.33423394,-0.108759366,-0.37156665,-0.63037443,3.0148518,3.0368075,3.074844,-0.57597584
-0.044280715,-0.31785318,0.037657544,-0.25152248,-0.7555794,0.24930172,-0.31703535,-0.605724,-0.27379704,-0.25321454,4.1642737
-0.43744698,0.10878235,-0.061359957,-0.045040287,-0.0311158,-1.7854127,0.31876662,-0.25612202,-0.36967224,-0.4096624,0.1775974
-0.4333273,5.1409006e-05,-0.022305273,0.015498415,-0.58158016,0.24896313,-0.18778268,-0.13704516,-0.051007994,-0.13863374,-0.016659614
-0.36247373,-0.1483832,-0.18093133,-0.021314457,3.481152,-0.26640642,-0.25934905,0.17798935,-0.24370307,-0.15692338,-0.2147211
-0.82495356,-0.64132404,-0.4194081,-0.40210178,-0.5654816,-0.20156312,-0.31856793,-0.54534185,-0.21664561,-0.14084113,3.9791806
-0.5192682,-0.13818142,0.10402709,-0.56791955,3.7846313,-0.26720738,-0.2215387,-0.44136885,-0.46627194,-0.51583505,-0.28706717
-0.0014225617,-0.04027393,-0.118408024,-0.23143065,-0.18269804,-0.259589,-0.18336198,-0.40261227,-0.29761177,-0.43850803,-0.03030567
0.256542,-0.29342124,-0.3904836,-0.56902623,0.38627768,-0.17340699,-0.2648117,-0.007339586,-0.30890524,-0.26546857,-0.12605241
-0.08273527,-0.8180309,-0.15573221,-0.45426327,-0.195237,-0.17946008,-0.26605305,-0.08459752,-0.21109109,-0.22615221,-0.054873824
-0.35672382,1.2251289,-0.044045933,-0.24899107,0.020625047,-0.37084478,-0.06054918,0.008755029,-0.539055,-0.28926298,-0.70455796
-0.52193725,-0.3772388,-0.09507471,-0.09435016,3.3747747,-0.33533967,-0.3558738,-0.71799403,-0.57577807,-0.63241714,-0.635471
-0.6025281,0.3271787,-0.09864527,-0.18708923,-0.8267477,-0.15789329,-0.31916046,-0.07760791,-0.5640092,-0.38235724,-0.49902895
-0.067525536,-0.3947382,-0.12128323,4.0062227,-0.4061318,-0.1924128,-0.31488395,-0.7135732,-0.6252278,-0.5897224,0.010717299
-0.40052783,0.11930345,-0.0639977,-0.42889,-0.48397747,-0.18984681,-0.19610766,-0.07927735,-0.03665745,-0.103239484,-0.23410411
-0.17545442,-0.55052334,-0.31279194,-0.24867082,-0.22677228,-0.039559323,-0.3885553,2.3480024,0.7700717,1.2741141,-0.7317189
-0.48393,-0.35960722,-0.39629087,-0.54694,-0.38228157,-0.32774192,-0.22388318,-0.07566676,-0.1498331,-0.18547982,-0.08416818
-0.13065955,0.060675994,-0.118512005,-0.24857602,-0.077415794,-0.18222646,-0.26126572,-0.22779475,-0.18927887,-0.20463094,-0.12888782
-0.50606203,-0.8458942,-0.3191489,-0.063098125,3.9885707,-0.09156231,-0.27136832,-0.7423646,-0.6184456,-0.61467,-0.4288903
-0.39467636,0.12977101,-0.24901648,0.021266986,-0.18817079,-0.05746666,-0.13839044,-0.0741282,-0.5633524,-0.26480484,-0.567781
-0.25812536,-0.49942243,-0.59031737,-0.62249017,-0.5592026,3.5802155,-0.54748917,-0.37588525,-0.4054013,-0.46645203,-0.3525492
-0.15494569,-0.042282797,0.011743097,-0.22486174,-0.34847853,-0.39676845,-0.13258761,-0.16717541,-0.27709895,-0.32538277,0.008579845
-0.25730562,-0.2780583,-0.40347123,-0.26261893,-0.24388266,-0.42607763,-0.47869715,-0.22631766,-0.11110133,-0.23949815,0.11050235
-0.0989866,-0.36221698,0.8896722,-0.18685593,-0.20882286,-0.09836587,-0.30763507,0.04978873,0.016852105,0.023650784,-0.3904265
-0.23608783,-0.023931742,-0.15691173,-0.20034276,-0.32603204,-0.3861871,3.6933434,-0.8666964,-0.6968341,-0.34384286,-0.9230435
-0.6230687,0.124913305,-0.44829756,-0.16182609,-0.0978124,-0.26517788,-0.24447133,-0.230653,-0.25583214,-0.34409174,0.032928355
-0.4838713,-0.6818149,-0.22108483,-0.40305358,0.3523936,-0.12669636,1.4038848,-0.28294665,-0.29296687,-0.35537174,0.4057154
-0.35129339,4.235885,-0.38117775,-0.04964874,-0.1447902,-0.3191348,-0.29664946,-0.6195921,-0.23771311,-0.31015658,-0.4738622
-0.18913397,0.59397584,0.52348787,-0.45700586,-0.29104087,0.0070557315,-0.34401602,-0.19403724,-0.13904984,-0.23136824,-0.09546799
-0.21999449,-0.40114516,3.9292793,-0.00029958086,0.59462595,-0.2504229,-0.3628569,-0.52009755,-0.42661253,-0.47130188,-0.45902082
-0.22852285,-0.4098213,-0.3435991,-0.20520602,-0.5013112,-0.38616973,3.693321,-0.22758693,-0.14029114,-0.27795795,-0.081592225
-0.25114888,0.30066457,-0.030728683,0.13072118,0.097245514,0.009611617,-0.330408,-0.2539764,-0.36693648,-0.40659103,0.16772124
-0.13841829,-0.13761294,0.4313811,-0.14580217,-0.3420562,-0.107045926,-0.33029583,-0.25571698,-0.22327214,-0.29053074,0.0028022348
0.21770838,0.4960624,-0.15790516,-0.26145786,0.058731228,0.39053547,-0.5109772,-0.16768321,-0.2158963,-0.242301,-0.019499468
-0.15196109,-0.16127154,-0.042104453,-0.16991445,-0.50623727,-0.18890251,-0.3723008,2.8668993,3.0948744,3.0577471,-0.55990946
-0.2552018,-0.34165704,-0.1852499,-0.12217462,-0.24819529,2.5509858,-0.33435628,-0.3496584,-0.35880885,-0.4235953,-0.43238595
0.05254641,-0.23543143,-0.21924716,-0.2902633,-0.122024015,-0.21287853,-0.38932785,-0.3030075,-0.2857756,-0.3698787,-0.18282166
-0.07777387,4.7430124,-0.36033145,-0.045161877,0.026904091,-0.23498726,-0.24513333,-0.43880376,-0.17919655,-0.3161439,-0.27340034
-0.44292888,-0.14254667,0.03563997,0.3353185,-0.04125835,-0.22761872,-0.3245472,-0.15176935,-0.28346324,-0.30936348,0.021548524
-0.5584931,-0.49994236,-0.5168001,-0.5514062,-0.9007164,-0.2205301,-0.581446,3.1452167,3.4392743,3.3430524,-0.5072555
3.362926,0.15762354,-0.004668005,-0.21935116,0.112675756,-0.04190274,-0.35253006,-0.5662904,-0.3085002,-0.43657953,-0.24491437
3.1538382,0.3115065,-0.106653154,-0.41166347,-0.41732913,-0.07429357,-0.37545773,-0.5295243,-0.55156076,-0.43503395,-0.9251566
