,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 6,Transcriptomics private topic 9
666,-4.762262,-3.764692,-0.8681315,-5.216593,-5.8300915,2.3747668,-2.5322232,-4.5420775,-0.7892481
667,-4.762057,-3.4308922,-2.6033378,2.5684795,-1.4547367,-3.3029277,-2.6910975,-4.560238,-1.0171958
668,-4.3191967,-4.0931406,-3.0528083,2.179364,-5.7384706,-4.317602,-2.0892262,-1.5717583,-0.41176057
669,-5.618518,-1.1688905,-5.334501,2.5214887,-4.7571898,-1.0399038,-2.1217587,-4.2576685,-2.4220352
670,-0.39677924,-5.2620077,-1.1904953,-3.158641,-4.5781546,2.5198252,-3.3912582,-3.7003698,-0.60238874
671,-3.7093194,-5.69327,-2.1533604,-2.761351,-1.3846097,2.5454166,-1.2181935,-4.3579245,-0.69987786
672,-2.28474,-3.991908,-2.8742669,-5.3114552,-5.051826,-4.355399,-1.2990984,1.8577695,0.008957386
673,-5.587235,-4.8959064,-1.7342027,-6.024601,2.4402902,-5.129595,-1.9669322,-3.2982788,-0.5053834
674,-2.7476048,-4.403967,2.6165285,-5.2678,-5.3858438,-4.5891232,-2.995452,-3.4534683,-1.2726829
675,-3.5171154,-5.575703,-1.3922582,2.765461,-2.1958265,-0.609203,-1.3387687,-2.2039566,-0.38339913
676,-3.3273153,-4.1703987,-3.8194427,-6.3583755,-5.116293,-0.9056278,2.067062,-5.1688304,-4.701648
677,-1.2204682,-2.0605755,2.2396605,-0.27590337,-5.2876925,-1.0607796,-1.3558671,-3.9021919,-3.8737833
678,-4.127787,2.7502663,-0.80761516,-4.948496,-4.738933,-0.24196735,-1.8108008,-3.365118,-0.8153934
679,2.3226128,-2.0227513,-3.7289515,-5.152949,-2.7706046,-5.732817,-3.9825687,-4.025696,-0.83821857
680,-1.2091447,-5.4422956,2.728705,-1.9415815,-5.3828382,-2.1461477,-2.0434642,-2.3417597,-0.6359774
681,-1.5708609,-5.0046663,-1.9917456,-5.164175,-5.506824,-4.175134,-3.321815,2.4099236,0.17928839
682,2.6278808,-2.2867985,-1.4037654,-3.217475,-4.0423985,-5.224674,-4.5192776,-4.2383537,-1.8203946
683,-2.8067515,-2.7795455,-2.352168,-1.753399,-4.9297323,2.1565537,-1.5169629,-4.1426754,-1.1411551
684,-0.37165344,-3.030303,2.37156,-5.3623047,-3.0056295,-5.23867,-1.9844286,-3.0960784,-0.63672006
685,-0.6177621,-2.1262555,2.3866873,-4.6352696,-4.751811,-3.9356873,-0.43388912,-4.704336,-1.1521308
686,-1.9007789,2.632802,-2.819959,-2.5806694,-4.193247,-2.7177138,-5.8280106,-3.4080822,-0.7205204
687,-3.5441291,-0.8490596,2.5885868,-5.838812,-4.8420405,-4.66263,-1.8812385,-4.392056,-0.9611847
688,-4.084668,2.5430088,-0.5958512,-4.8827024,-2.6476903,-5.408425,-1.645791,-2.6084805,-0.4968673
689,2.356326,-2.5884817,0.06427407,-5.04946,-5.1715493,-2.7966938,-1.6996076,-3.8560743,-0.6122157
690,-5.667796,-4.7892175,-1.0769844,-4.715787,-1.6455914,2.5084767,-3.264507,-2.5799117,-0.24670571
691,-0.43168133,-4.4102793,-1.6208209,2.6284816,-6.0796556,-1.5678711,-1.5915663,-4.0869884,-4.39904
692,-5.508382,-5.0077615,-2.3366385,-6.0343733,2.3943334,-0.9393134,-5.3390193,-3.7073147,-0.45730796
693,-2.5658581,-3.351375,-2.543412,-5.4036803,2.6677532,-0.74523264,-1.7355603,-2.282263,-0.4355285
694,-4.586701,-4.886271,-4.020444,-5.8667803,2.2877157,-4.8501077,-4.0531282,-2.5593016,-0.43042764
695,-4.23199,-4.440226,-3.9219258,-4.0191617,-3.8188486,2.3365018,-5.344832,-4.9003973,-2.2496433
696,-1.2964532,-1.9741336,-6.1946054,-4.6463118,-3.2677155,-2.246414,-5.131764,1.9463694,0.74190605
697,2.8976252,-3.1314766,-3.3275952,-1.2310935,-6.102809,-0.76702464,-3.1813319,-5.076306,-3.8147814
698,-5.4836755,-5.0739355,-0.50342405,-5.204405,-5.173409,-6.005574,-1.3722932,2.2642102,-0.3481175
699,-1.6895034,-5.7711487,-1.411718,-4.205496,-4.951881,-1.7666945,-2.529144,1.9377956,0.60877824
700,-1.386195,-2.3433256,2.4793532,-4.8435254,-4.736908,-2.810331,-6.1401143,-4.374193,-1.4214785
701,-1.1203525,-1.2092617,-3.976269,2.8336186,-0.57428753,-5.301213,-0.66871583,-4.2383823,-1.0590458
702,-3.1449285,-1.5213122,-4.5285163,-6.02581,2.7626867,-5.8830566,-0.4828143,-3.3263404,-0.59781307
703,-1.982192,-4.904117,-5.361474,-5.876256,2.5385852,-4.6773243,-1.8764001,-3.646761,-0.5535257
704,-2.9528925,-3.3451567,-1.7950718,-5.217378,-3.347908,-3.424704,-3.5654807,2.514175,0.13821399
705,-1.291039,-3.0638945,2.5543854,-0.6416148,-5.0157123,-1.6687831,-2.621344,-4.0353174,-1.3568306
706,-3.5430644,-1.13624,-3.670792,-5.4211535,2.7487419,-4.065326,-2.286744,-2.7530913,-0.4461489
707,-0.67207783,2.4130318,-1.7213805,-4.0904117,-3.3685908,-2.0048563,-0.45394552,-4.3088264,-1.5727928
708,-0.42739856,-3.1046164,-1.5476655,-5.6879973,-2.978363,-5.2770047,-3.6858811,2.3397405,0.24609548
709,2.5376177,-5.3564587,-1.8078593,-2.475937,-4.1895065,-1.6744663,-3.144322,-3.781842,-0.5074992
710,2.8430524,-0.4446822,-0.041297734,-3.8282247,-2.9169407,-2.0905874,-3.7272048,-5.261634,-1.505243
711,-1.8513533,-5.3609467,-6.0953484,-4.6094556,-3.356077,-5.2166023,-1.4878112,2.3728435,0.12856233
712,-5.325049,-2.6688442,-2.792102,2.452093,-2.2648592,-4.1738534,-0.839898,-2.455207,-1.1007954
713,-2.0513084,-1.8793476,-2.6042244,-5.7291274,-6.372318,2.021339,-3.1868434,-5.405165,-5.3580046
714,-2.0176945,-2.6473918,2.558196,-3.5459416,-3.6816247,-1.727189,-1.4850245,-3.8157463,-1.0821111
715,-4.141197,-3.5443742,-2.2322128,-2.2215526,2.3836586,-1.7160107,-5.4795403,-3.667687,-1.7063634
716,-4.166344,-5.308473,-0.8257942,-4.774154,2.682912,-5.058101,-1.0027561,-3.2351408,-0.76179045
717,-1.5130899,-5.9536734,-4.210432,-4.3466387,-5.224567,-2.1648169,-3.90118,2.5226245,-0.24213502
718,2.097724,-2.9958127,-0.6798668,-2.2818475,-2.8316317,-1.1975776,-1.5295016,-3.941261,-1.772013
719,-1.0228767,2.5165367,-3.9030647,-2.367229,-5.5812025,-4.342823,-4.8170776,-4.4351406,-2.8581755
720,-5.5045896,-3.786582,-3.0697496,-5.475395,-5.037649,-3.8721993,2.5463457,-4.7055492,-0.9317236
721,-4.3867745,-5.9624887,-0.84822154,-5.31567,-3.2282434,-4.6553416,2.424407,-0.8044192,-0.5099472
722,-5.9442973,-3.8393526,-0.71373296,-5.9233584,2.7752197,-0.90028036,-4.6642222,-4.70674,-1.3995383
723,-2.9625678,-2.740131,-0.11781806,-1.5345767,-5.1470737,2.5418046,-2.7397504,-3.7710364,-0.428845
724,-0.5990434,-2.3000393,-1.9457195,-3.759989,-1.779593,-3.6498532,-3.2094128,2.4563684,0.23512578
725,-5.453677,-5.290074,-4.7177954,-6.0267625,-1.7551988,-3.9346113,-4.4755673,2.5032058,0.32178319
726,-1.6581286,-6.0173817,-2.6040673,2.7070405,-5.7505226,-3.238549,-1.324465,-1.2064624,-0.5297659
727,-4.875897,-3.7792928,-1.5477716,2.5936494,-4.563674,-3.1745772,-5.3034725,-2.2104244,-0.5525403
728,-1.1111953,-3.9842377,2.4719334,-3.6676075,-5.328615,-4.038974,-1.630519,-3.5115469,-0.5817312
729,-1.5084989,-0.73569155,-1.679424,2.7724938,-3.3983703,-2.0827093,-1.4026735,-5.4293838,-4.07668
730,-2.6764095,-4.660338,-4.2928953,2.35749,-0.4973317,-5.439857,-2.1537342,-2.406562,-0.47914004
731,-3.4948974,-2.0311878,-1.4936682,-4.4390965,2.548976,-5.406266,-1.5174304,-4.636111,-2.4662862
732,2.5592804,-2.0324578,-4.8565373,-3.6604528,-3.521234,-5.3613935,-5.6039243,-3.809846,-0.8994632
733,-1.5173137,-1.2167028,-4.658177,-5.0215154,-4.9884806,2.481256,-3.5312874,-2.6485875,-0.19417173
734,-2.0180917,-4.997052,2.3829942,-3.4528055,-4.488371,-1.7103146,-0.5552636,-5.081799,-4.4621134
735,-4.7575703,-4.798357,-4.2865095,2.4017463,-6.226044,-1.9732329,-2.6548092,-4.4622955,-0.6836242
736,2.3479817,-5.538975,-1.6129994,-5.765751,-5.338779,-2.2843428,-3.5833147,-4.0521774,-0.9719001
737,-1.827632,-1.017192,-3.1099963,-4.3438406,-4.1911197,2.3877888,-1.7063452,-3.5637052,-0.450399
738,-0.6444612,2.4393241,-1.4098806,-4.365633,-4.4793024,-4.49561,-4.058612,-4.7934036,-5.531466
739,-3.5663812,-1.1312447,-1.377166,-0.18596375,2.667578,-0.2230196,-1.5371785,-3.9244463,-1.2247522
740,-2.1790183,-2.4548364,-2.4046347,-4.8593407,-4.6430345,-5.4091167,-1.4854386,2.242155,0.62541354
741,-2.1240826,-2.1367025,-2.9173696,2.1611137,-5.1689973,-4.367135,-4.1273165,-2.505969,-0.41976827
742,2.3232872,-5.9895377,-3.466129,-1.2867131,-5.229923,-0.41582805,-2.1346421,-4.222968,-0.7111645
743,-1.2626386,-3.5796778,-3.3767812,-1.740576,-4.9933705,2.2065034,-3.3666441,-3.7110476,-0.6018832
744,-4.3680253,-4.5076485,-3.6205647,2.4174092,-4.0821056,-3.6512284,-1.9688317,-2.4130502,-0.2495951
745,-2.2363963,-1.7061661,-5.3005714,-5.739726,-5.0770807,-2.2521982,2.6571655,-2.7333767,-0.44405714
746,-4.1745753,-4.7052712,-4.341737,-5.1045856,-5.2045126,-4.5244007,-0.59761566,2.3715556,-0.35291454
747,-1.0912433,2.4430025,-3.0426023,-1.55464,-5.128499,-0.9832486,-1.1223325,-4.5309744,-0.9527863
748,-4.214024,-4.039071,2.5986547,-0.9978298,-5.099405,-5.8247447,-3.6256566,-4.3739433,-0.7467553
749,-3.3179798,-4.7542267,-2.4408848,-4.187791,2.4455943,-5.0559072,-4.7904353,-4.5190244,-1.3439461
750,-1.841163,-5.0753,-2.5153656,-1.0709406,-1.7820104,-5.733187,2.6900806,-2.7517173,-0.66549224
751,2.7165012,-5.1057663,-1.5454541,-5.561724,-4.048646,-3.798379,-0.9268367,-5.2036524,-4.625988
752,2.512689,-1.3703129,-3.7310655,-4.581015,-4.4534044,-4.090806,-1.1397483,-5.0236983,-4.833984
753,-2.369291,-6.44738,2.367254,-3.0419033,-4.6848035,-5.0035167,-1.2330276,-3.2489798,-0.53103936
754,2.639232,-4.3250737,-1.0765493,-5.4047084,-3.636935,-4.3533173,-1.6567792,-3.2514353,-0.4575984
755,-3.6397247,-3.2595527,-4.059786,2.3354,-5.0841513,-2.9860113,-3.3188415,-3.4286675,-0.453099
756,-5.280417,-4.925443,-1.5389327,-4.924199,-4.0341573,2.3374782,-3.5535784,-5.096513,-1.394095
757,-4.460367,-4.3501067,0.28265733,-5.911964,-5.630142,-3.8674977,-5.1910224,2.3675213,-0.45892712
758,-4.5530157,-4.154427,-1.1382861,-4.9949455,2.7214594,-3.0283532,-0.8469232,-4.217887,-0.71126556
759,-1.1668725,-1.4854634,-1.8969296,-4.8360043,-3.8646343,-1.2167044,2.6771066,-0.696722,-0.2670005
760,-2.2094743,-2.6081622,-1.4896291,-4.4474363,-5.4410815,2.3728178,-3.7591538,-5.016827,-4.0210414
761,-4.522191,-3.7540717,2.55288,-2.995634,-1.1490736,-1.3479158,-1.7781322,-3.9607959,-0.7800044
762,-4.1072755,-5.3419685,-0.71074986,-5.3292036,-4.638616,2.3725996,-4.7897882,-4.0187,-1.9657235
763,-1.6823097,-3.859185,-2.4554243,-6.0262084,-4.7697396,2.4022338,-0.74405944,-4.66478,-1.3196024
764,-1.678548,-4.372442,-3.8278515,-3.3951397,2.5932238,-6.247336,-5.1945496,-4.004908,-2.6766253
765,-3.3142662,-4.5232224,-3.0446615,-0.69085693,-3.9335175,-1.2740533,-5.563413,2.2517245,0.74394524
766,2.3437734,-0.483872,-2.0949512,-4.132242,-5.681592,-5.4498544,-4.953705,-3.3839378,-0.5112051
767,-0.26291728,-4.5414915,-0.7423081,-5.004738,-5.3347335,2.374307,-1.5160682,-4.264667,-0.622223
768,-1.3380821,-5.2239347,-0.85852116,-4.104217,-5.5491242,-4.3672285,2.695037,-5.0275526,-3.765385
769,-0.16041529,-0.35157442,-5.2581763,-5.718112,2.7279813,-5.0320215,-2.2174733,-1.9161841,-0.47771186
770,-2.81466,-1.5198656,2.4895072,-4.2593975,-5.079968,-4.4347906,-4.0880013,-1.9027479,-0.36932528
771,-5.439046,2.679887,-4.982221,-2.7568624,-3.7130527,-5.5257306,-4.686146,-1.6683686,-0.2650291
772,-1.3945003,2.492088,-1.0832348,-5.9516892,-5.2014246,-1.7753137,-3.9345953,-4.237217,-1.1788852
773,-4.8627634,2.4965076,-1.878691,-1.1590326,-5.648248,-3.4133961,-1.6401696,-3.3376398,-0.47825432
774,-4.191647,2.641235,-1.4818752,-4.5574627,-1.0410942,-1.4015751,-2.538071,-1.3633425,-0.30893585
775,-4.450082,-2.3209066,2.5183094,-3.3107953,-5.6898227,-2.217765,-3.1639783,-4.414144,-4.5768013
776,-3.7002206,-1.7364298,-3.2382371,2.6117463,-5.8188767,-0.7963442,-1.8119544,-3.5574436,-0.5747447
777,-4.5164495,2.4702497,-2.7551534,-3.9508321,-4.791602,-3.7901838,-3.6858852,-3.5109491,-0.727818
778,2.2456083,-4.4072266,-3.723382,-3.5899146,-5.3889227,-2.9921181,-1.3247094,-4.312715,-1.0243297
779,2.4434166,-2.0248516,-1.977837,-2.8020144,-5.209813,-3.0839388,-1.0318832,-3.7477045,-0.48407182
780,-5.5652623,-2.0372636,-0.8947998,-1.6974643,2.8104987,-5.5016212,-1.0002337,-5.1557364,-3.1995213
781,-3.3170414,-1.9361742,-4.9161434,-5.5925155,-5.134853,2.183793,-5.828866,-4.7447104,-1.1908395
782,-5.3177385,-4.8182955,-0.30446255,-4.6277304,-4.550551,-2.968925,-0.8627702,1.9218462,0.25296146
783,-1.2008736,-5.0224085,-0.5306951,2.5528061,-5.8955393,0.072752595,-0.8059191,-3.4385831,-0.78776544
784,-1.5508499,-4.6644206,-2.0163708,-3.0336256,-2.6771042,2.3513424,-2.2793312,-3.296293,-0.4273433
785,-1.7798296,-5.0248094,-3.9638627,-0.75432765,-4.5242767,2.42721,-1.8831508,-4.7707934,-2.195632
786,2.7232327,-3.6422706,-3.8722067,-2.522025,-4.493567,-3.8005433,-0.5262494,-3.894383,-0.7360525
787,-2.517725,2.507371,-4.765856,-5.285185,-4.8364797,-4.8107524,-1.5666726,-4.6536503,-4.9195294
788,-3.0874658,-1.849858,-4.839571,-4.3484206,-5.676017,-5.182409,-4.8013268,2.2870953,-0.24984032
789,-5.8642936,-3.8921654,-2.5119352,-5.6780877,-2.9123063,2.5015814,-2.86951,-4.3159666,-0.8095865
790,-2.5664115,-0.12202346,-5.2380114,2.5635135,-2.0584743,-0.63162255,-4.458617,-0.65019757,-0.17405349
791,-5.4980817,2.4202816,-0.9957348,-2.2128587,-1.7815092,-3.7662842,-3.7248526,-1.7747608,-0.4147202
792,-5.9679723,-4.9416704,-4.293451,-3.9453986,2.4753382,-1.2804687,-3.628862,-3.8130918,-0.98999184
793,-5.1051693,-4.90759,2.405407,-2.916965,-5.4831047,-0.7936469,-1.2318225,-4.7768173,-1.2468145
794,-4.9897466,-5.205302,-3.513606,2.8179386,-4.4267454,-1.3016934,-3.6103837,-4.7989726,-2.4889536
795,-4.0199203,-2.8744128,-1.4765282,-2.503584,-2.8795328,-1.3537388,2.7855427,-3.9388127,-0.6649357
796,-0.9120483,-5.3654523,-4.056659,-5.5280547,2.4906647,-2.345018,-3.2670538,-3.5462995,-0.92270255
797,-0.6612474,-4.50253,2.5309517,-1.0005934,-3.8145192,-4.704688,-0.3406779,-4.1829605,-0.80872023
798,-0.89646834,-3.0873957,-0.10618666,2.4736347,-0.94381845,-1.9605339,-2.6472182,-3.8768187,-0.63064444
799,-4.936158,-3.0323167,-4.049181,-6.0915523,2.680832,-4.0618677,-4.9758043,-4.3534937,-0.77337
800,-0.6840795,-2.5773203,-3.9782093,-5.453027,-1.12621,-3.8876212,2.7756174,-2.8285973,-0.54915863
801,-5.455078,-3.3518462,-2.0437043,2.632504,-2.7414482,-5.33231,-3.9312515,-3.187202,-0.6010426
802,-2.6498733,-5.141862,-0.063667476,-5.473549,-5.9546037,-0.87568533,-2.9659894,2.1072495,0.26851976
803,-4.075445,-4.5704613,-1.2694204,-2.4559824,-1.7775801,-2.848183,2.3788164,-4.154092,-0.71839947
804,-5.1037235,-1.0942228,-2.6822274,2.3391263,-2.7330105,-1.2636349,-1.1500117,-3.9027953,-0.6207336
805,-4.4582872,-2.2646103,-0.64719117,-5.364844,-5.479434,-2.706963,-1.314507,1.8160479,0.00059968233
806,-3.5318055,-2.2926447,-1.101469,-2.3697202,-5.2044854,-2.1058373,2.6505334,-5.078422,-5.0753384
807,-4.0882845,-3.663931,-3.0462155,-2.9603431,-6.3450727,-1.6825197,-1.1104581,2.2535274,0.49065435
808,-4.3142443,-0.40164712,-3.2491708,-4.970418,-5.480029,-3.9640827,2.2978818,-4.7571816,-2.2720764
809,-2.2048662,-4.9966364,-0.6017676,-5.7430577,2.4427843,-4.684065,-0.93136084,-4.9909077,-1.5772486
810,-3.8857903,2.4420803,-1.1904829,-3.80088,-4.6269274,-2.1394978,-1.7735045,-0.96342313,-0.2917795
811,-4.448736,-4.60785,-0.64838934,-5.253044,-3.5267787,-4.5441847,2.5661147,-4.4372025,-0.9702865
812,-1.5701821,-1.5197556,-1.2090743,-2.7619555,2.5823414,-2.5606372,-3.0289454,-4.5235314,-3.9184134
813,-1.3003204,-0.3201061,-2.7506695,-5.7168145,-5.2371044,2.4815378,-5.8689933,-4.6582584,-3.0552673
814,-4.6101723,-4.7240667,-1.7271558,-5.774888,-0.8164532,2.7560704,-4.660553,-3.729118,-0.45100832
815,-1.2174368,-2.3984303,2.367494,-4.004408,-3.9309747,-2.0143719,-1.5146029,-3.3710396,-0.7319438
816,-5.033856,-4.429536,-2.3345857,-4.288825,2.53989,-2.4239523,-3.455413,-4.0480404,-0.63389444
817,-0.3944668,2.3949397,-4.4826593,-5.3943586,-4.514218,-5.393907,-2.610293,-3.3021424,-0.4470153
818,-2.0210094,-2.7806957,-1.4053687,-4.0972633,2.6901226,-4.469679,-2.5151534,-4.5477123,-0.6844392
819,-0.3453636,-1.3510977,-1.0805067,-1.2885623,-2.5849817,-4.275365,2.6208448,-4.159708,-0.7910686
820,2.3959048,-2.5946147,-3.2845306,-3.6409419,-5.3780694,-2.1972976,-2.8874416,-4.460555,-4.0721035
821,-5.010946,-1.3491604,-0.29899257,2.702335,-1.8406808,-4.4765215,-2.9888434,-5.006268,-1.3925929
822,-1.1270435,-3.5811348,-2.5916069,2.5011482,-2.6132479,-1.5829239,-1.5245574,-3.8639636,-0.6743122
823,-2.5383668,-3.1750512,-1.9979722,-5.4705477,-1.0475867,-3.0493102,2.593777,-2.7063386,-0.5800772
824,-1.4686825,2.6150498,-1.2468681,-4.5874815,-2.3159256,-4.915271,-2.7379901,-2.8655996,-0.432431
825,-4.123869,-4.23518,-3.020895,-4.8149867,-2.6475735,2.4909449,-1.0952203,-3.5087876,-0.4499818
826,-0.80115354,-2.7435322,-1.1708748,-4.385094,-1.5836468,-2.5282502,2.7485187,-3.9156692,-0.66450226
827,-3.2592282,-5.0231605,2.6005013,-4.3487377,-4.349862,-1.7784863,-3.9074934,-3.0532131,-0.9410426
828,-4.635722,-2.166543,-1.4079156,-0.6472442,-2.0136452,-2.4952817,2.751838,-3.9323318,-1.0729243
829,-3.4213946,-2.3923872,-1.6061076,-6.0419207,-4.6463475,-3.3419085,-5.8764825,2.0042987,0.1651026
830,-0.81092715,2.482484,-4.875517,-3.578471,-5.8213806,-3.8311641,-2.1042223,-4.311639,-0.6390494
831,-3.0563636,-2.7587798,-0.9418969,-5.0017686,-4.9623446,2.4246488,-2.4374633,-3.4875755,-0.48047584
832,-3.8120325,-3.8510537,-4.445592,-5.166752,2.4590895,-0.7640597,-2.462645,-4.7581143,-2.8923066
833,-5.36619,-1.8994664,-4.086114,-5.3360195,2.9246936,-4.316559,-4.931571,-4.9674277,-2.0152726
834,-3.2800045,-1.6022811,2.4334097,-5.221825,-3.5102656,-3.356417,-4.334463,-5.5355434,-5.692044
835,2.5978615,-5.271604,-0.7010424,-3.123963,-4.9161506,-3.3549185,-3.814089,-5.035099,-3.5816493
836,-3.8346684,-2.935423,2.5162058,-3.8409603,-6.2881856,-1.4427627,-1.6454554,-4.0792713,-1.2587757
837,2.6747832,-0.70996845,-2.8351068,-4.358801,-5.510298,-1.6546639,-2.1669693,-2.5643406,-0.5402236
838,-4.5771446,-3.535449,2.5953174,-4.8289824,-1.486382,-5.4844017,-0.7087462,-3.3921778,-0.6226566
839,2.5239153,-5.0474133,-3.6072683,-2.8013246,-4.755005,-3.9722364,-2.3310103,-2.6648397,-0.5223087
840,-4.0299606,-5.94634,-1.6112018,-2.488063,-5.0828733,2.3035421,-1.7141931,-3.5682511,-0.5534559
841,-1.2124338,-2.4598553,-1.0416038,-5.4790945,-5.7527285,-1.6104244,-3.3655052,2.0296438,0.147448
842,-0.19876826,-3.1827412,-0.3500561,-3.875041,-1.0187343,-2.1340237,2.670675,-4.5572357,-1.2288392
843,-1.7665031,2.544992,0.14533591,-4.997231,-5.767531,-0.3165303,-2.8730686,-2.6056967,-0.5280036
844,-4.0875835,-3.625879,-2.1929698,-3.2090387,2.5895536,-4.6442046,-5.6079297,-3.2962487,-0.88119155
845,-5.0089006,-0.52264404,-5.966833,-5.4238944,2.7604194,-4.616472,-1.1955613,-4.289925,-0.86615217
846,-0.7071614,-1.3420446,-4.1946716,2.53651,-4.2141705,-5.329933,-4.0719137,-4.592095,-0.9098423
847,-1.2647573,-4.3382063,-1.6732498,-5.9455757,2.7896912,-3.3701756,-5.601408,-4.0519624,-0.57518625
848,-5.2958837,2.7317486,-2.5278225,-4.3445773,-6.12062,-5.3327303,-0.61485267,-4.460534,-1.0921372
849,2.807954,-2.8050911,-5.46848,-1.7946998,-5.348855,-5.563339,-1.4536474,-1.4121978,-0.50871074
850,-5.236226,-1.4876935,-4.548601,-3.6999328,-5.974823,-0.43763912,2.6928105,-3.5760486,-0.49829713
851,-2.4941607,-1.182975,-1.887738,-5.8272386,-4.447615,2.4251857,-4.2791834,-3.9409654,-1.0825857
852,-4.3446746,-3.7787461,-4.0082126,-5.8968105,-6.011791,-1.8584712,-4.609267,2.14191,-0.0023150444
853,2.8490493,-3.8012912,-0.68930006,-5.7914953,-1.2147831,-3.6025207,-5.2586,-2.7666688,-0.57618797
854,-3.2546005,2.4306402,-2.4467752,-5.6398544,-4.089705,-2.5256603,-1.1413044,-4.674077,-0.8655351
855,-3.0250795,-2.477631,2.514254,-1.15183,-4.907653,-1.3539258,-3.5054576,-0.86492825,-0.49042845
856,-1.5595559,-1.3425248,-1.6949713,-2.448087,2.7172155,-2.6371639,-1.8317918,-4.20096,-1.8534379
857,-1.8224201,-2.4426923,-2.5622313,-5.2985063,-3.3818395,2.282259,-3.7530603,-3.1603127,-0.5946984
858,-3.7364483,-2.5277114,-5.4226522,-2.0632663,-3.078145,-1.7607292,-2.3689575,2.667207,0.33715582
859,-3.5872598,2.172432,-1.2568269,-4.753525,-3.1796048,-2.85547,-2.6063113,-4.2703695,-0.60631454
860,-3.8230257,-3.8896554,-1.540998,-2.1543994,-3.3434854,2.3630648,-3.12868,-3.692563,-0.5804991
861,-4.9926205,-1.9079994,-2.0135908,-5.2281866,-4.194282,-3.9811566,-6.0481696,2.5718534,1.4330559
862,-5.404153,2.6987772,-0.7440434,-2.79071,-2.3697395,-2.3139455,-4.7345314,-4.1282377,-0.6356863
863,-1.6045697,2.7347982,-0.73253256,-3.7991245,-1.6120836,-1.541212,-4.3994126,-4.0951896,-0.88272154
864,-4.4484243,-3.9619892,-2.290945,2.5247207,-3.6942322,-2.552546,-0.68101585,-2.547202,-0.39600563
865,-3.370551,-1.863982,-0.5396993,-3.132676,-4.4882894,2.4453359,-3.8743823,-1.8601866,-0.3891348
866,-1.7353776,2.5086277,-2.7156384,-5.4743624,-5.306746,-3.024529,-1.8252189,-4.1837893,-1.5296683
867,-3.5305738,-0.6632828,-1.0303501,-4.203809,2.392116,-2.940185,-4.0399847,-3.6799796,-0.5863829
868,-2.7686079,-1.6704443,2.5322518,-3.964171,-2.718962,-2.2082162,-1.4800096,-4.5836687,-3.3719723
869,-3.6602159,-5.7141423,-3.23866,-3.5027056,-5.74522,-1.3618973,2.4499612,-3.7890105,-0.71747106
870,-2.091013,-0.9434282,-1.8078271,2.2762008,-4.9817243,-1.4830232,-3.897891,-5.364959,-4.0319366
871,-2.2191267,2.6371286,-1.0400827,-3.35583,-2.7358582,-2.1403632,-1.7561258,-4.5797067,-1.0777206
872,2.3738418,-2.652661,-3.327526,-3.5891438,-3.944583,-1.4011093,-3.6476111,-4.359788,-0.5888814
873,-0.37339216,-1.813089,2.2155766,-2.5576603,-2.4739683,-2.1409726,-2.6131446,-3.5573478,-0.48151
874,2.689559,-2.8427625,-2.0558522,-1.0363814,-3.4763696,-1.4497659,-2.0355978,-3.1441748,-0.67564845
875,2.5968812,-2.5004683,-1.1674945,-3.3979652,-4.3971014,-1.7447306,-0.7711586,-3.939331,-0.94601095
876,-0.26654285,-3.1424096,2.7238126,-2.9802914,-4.525985,-3.684405,-3.5870678,-3.808357,-0.6711153
877,-5.7544775,-1.211189,-4.314473,2.8310566,-5.2872634,-2.4680634,-0.6046025,-1.5159564,-0.41784358
878,-5.754098,-3.603194,2.8079038,-5.1462393,-3.576636,-2.4559724,-0.5608463,-3.7840898,-0.6682712
879,-1.4674702,-5.4782205,-0.83116174,-5.2715535,-4.973004,2.4144135,-2.3914607,-2.857097,-0.2980887
880,-5.7585025,-0.9420448,-1.4304721,-2.5112298,-2.2135353,-3.2974405,2.5290208,-4.8727546,-4.8641677
881,-3.719275,-1.8817784,-1.7585258,2.620152,-2.5122461,-2.2385287,-3.0085647,-3.6466033,-0.7879523
882,-3.0738213,-3.8180103,-5.8224535,-3.5023968,2.6374786,-3.1736274,-3.6370163,-0.5629282,-0.13533995
883,-1.5272872,-2.0823646,-2.946196,-4.858091,2.2775002,-5.20414,-4.222171,-3.953601,-0.7520128
884,-3.2423851,-4.601321,-2.3341663,-4.496992,-3.3620083,2.2439146,-3.214089,-5.0755143,-2.2288609
885,-0.14938283,-1.6179466,-3.6269848,-6.328991,-5.8162246,2.4396496,-2.8360903,-4.7787814,-1.5953212
886,-2.2231834,-2.048492,2.4994025,-5.6444764,-2.2213798,-0.08205259,-5.3860526,-4.199642,-0.94785166
887,-1.6373625,-5.4189916,-1.5577793,-4.5412006,-3.553282,2.4265094,-5.0046287,-4.8368354,-2.0027943
888,-1.6470773,-4.8004265,-4.777765,-1.0269318,-0.7534565,2.7076962,-4.6623044,-5.380441,-1.9127864
889,2.4402938,-2.0490725,-2.5535803,-3.7780502,-4.6777797,-3.9008322,-1.7832906,-4.6155996,-1.7209034
890,-5.5783496,2.6136172,-3.392342,-1.2153945,-3.663997,-4.2186823,-0.78262955,-3.9167473,-0.64929
