Shared topic 2,Shared topic 3,Shared topic 6,Shared topic 7,Shared topic 10,Transcriptomics private topic 3,Transcriptomics private topic 6,Transcriptomics private topic 8,Transcriptomics private topic 9,Transcriptomics private topic 10,Proteomics private topic 2,Proteomics private topic 4,Proteomics private topic 5,Proteomics private topic 6,Proteomics private topic 7,Proteomics private topic 8
-0.32256836,0.10247632,-0.45624456,-0.3200264,-0.17834392,-0.19822483,-0.17944641,-0.22328961,-0.2337137,-0.14959604,-0.6134957,-0.58681726,3.8830814,-0.51243603,-0.47591117,-0.62100536
0.09890493,0.68584734,-0.5719892,0.2546012,-0.36720747,-0.32246944,-0.1304449,-0.41889954,-0.32784802,-0.10053711,-0.119822696,0.050870452,-0.26711893,-0.13828273,0.061206218,0.011511582
0.024782658,-0.055758644,-0.53732765,0.14332987,-0.12813547,-0.2670408,-0.09382844,-0.26437616,-0.22698456,-0.2947741,-0.19960028,0.009913697,-0.23635477,-0.2167403,-0.013289525,0.078159094
-0.5579824,0.20700248,-0.7613793,0.19367518,-0.63278,-0.28747222,-0.30634832,-0.47430328,-0.26660007,-0.040399577,-0.85605824,3.1579595,-0.344289,3.0622294,3.1781006,-0.17822772
-0.40683556,-0.2775305,-0.7148145,-0.20689061,-0.35947752,-0.22627571,-0.3647049,-0.44431695,-0.11531617,-0.09382852,-0.31737003,1.1923286,-0.58326066,1.6428888,0.98881656,-0.45287973
-0.13601068,0.011518627,0.34261554,0.04613699,0.21579888,-0.20998816,-0.20494905,-0.16634585,-0.2479621,-0.17810051,-0.09404429,-0.28546485,-0.15392378,-0.31416127,-0.35447237,-0.16354851
-0.17171493,-0.06667949,-0.38900802,-0.50974053,0.12049551,3.4423592,-1.0147307,2.3950593,3.72534,-1.1947489,0.020699942,-0.18641868,-0.28572547,-0.37793383,-0.22528642,0.13595337
-0.15594324,1.1895561,-0.08275883,0.17688112,-0.75851184,-0.20450847,-0.20100147,-0.14140202,-0.12660463,-0.2630165,-0.25827476,0.11911473,-0.07365127,-0.050302483,0.09664669,-0.18851161
-0.07346974,0.28733203,-0.026658451,-0.555893,-0.4161343,-0.16763933,-0.2683337,-0.29929632,-0.19349591,-0.21114609,-0.7805573,-0.6285628,4.0975733,-0.5704703,-0.47568226,-0.64749444
-0.5013852,2.711401,0.077654034,3.687968,-0.44432133,-0.18953016,-0.29940164,-0.12975566,-0.103042826,-0.20735025,-0.19636281,-0.56580883,-0.31063205,-0.2749816,-0.64994466,-0.37159213
0.19949074,-0.27805156,-0.06306963,0.25167036,0.8197271,0.15831487,-0.3354912,-0.08337311,0.024247112,-0.30894503,-0.26167586,-0.25441912,-0.059541166,-0.28732458,-0.3200779,-0.29269618
-0.25203764,0.09564789,-0.3753753,0.04926552,0.3702758,2.93777,-0.8593163,2.2434077,3.5789807,-1.155377,-0.41019523,-0.118694335,-0.19728458,-0.3014946,-0.15702459,-0.1907987
-0.30987027,-0.18896824,-0.5416872,-0.14884609,-0.35053405,-0.25918883,-0.2912939,-0.33247292,-0.19777744,-0.22677957,-0.79426646,2.9871316,-0.3084824,2.9024355,3.0004377,-0.17991242
3.7995818,-0.40401763,-0.299935,0.21628985,-0.24672976,-0.31189495,-0.26139733,-0.33113524,-0.25843003,-0.21957502,-0.56290156,-0.7481559,-0.19475092,-0.60057306,-0.66580415,-0.6118652
-0.3955993,2.984143,-0.09779854,3.0276442,-0.13957316,-0.11971162,-0.22651023,-0.1242059,-0.19381963,-0.17481318,-0.7393991,-0.7675427,-0.019611437,-0.61079216,-0.7034034,-0.067230165
-0.23375535,-0.22725695,-0.25342005,-0.5496251,-0.43376252,-0.33611092,-0.19435057,-0.4037606,-0.27920413,-0.14789532,-0.24956451,-0.29886353,0.027580727,-0.39940992,-0.28228176,-0.24252689
-0.34707907,-0.45739347,-0.31330562,-0.25895292,0.15674059,3.8340237,-1.0750146,2.7060347,3.5523174,-1.1874799,-0.28419912,-0.010151871,0.030475441,-0.20211361,-0.08126901,-0.1211566
0.05659814,-0.18788177,0.2823778,-0.56467766,-0.18522727,-0.21502571,-0.2360167,-0.36085615,-0.14147347,-0.28672257,-0.84747237,3.341228,-0.35709167,3.2728865,3.3737235,-0.20003825
-0.29621285,-0.05844956,0.122911334,1.5610418,0.17412917,0.46966603,4.3176074,1.8050995,-0.30834696,-0.08679711,-0.20740084,-0.12668934,-0.14194062,-0.24941826,-0.24211173,-0.1394567
-0.11748859,0.008305766,-0.23071185,0.04688137,-0.5224825,-0.36893046,0.25963363,0.09592616,-0.40782407,-0.20153864,0.0024900956,0.19046606,-0.14992046,0.083216876,0.10443077,-0.15664399
-0.3162234,0.0014669895,-0.3600204,0.0137270205,-0.05070252,0.8258966,4.937093,2.7849991,0.03805407,-0.43518177,0.122372635,-0.06408718,-0.16879052,-0.24638574,-0.12084291,0.21929426
0.11193163,-0.2807746,0.074416906,-0.28643408,-0.23708272,-0.31464398,-0.1458193,-0.191261,-0.30697766,-0.19775201,-0.11716782,-0.2707602,-0.117585145,-0.33055615,-0.38533476,-0.19922948
-0.29292417,0.05056899,0.015456252,-0.053500935,-0.5682815,-0.23390098,-0.22759299,-0.29305863,-0.13712227,-0.22576724,3.2543573,-0.34742224,-0.24570584,-0.6811522,-0.20010729,3.4398823
-0.45406497,0.18205684,-0.39157742,-0.29848284,0.14838961,-0.21617721,-0.060627483,-0.24300897,-0.19216186,-0.26252177,0.03775697,-0.39851376,-0.28623083,-0.22117688,-0.44013566,-0.38203427
-0.46569467,-0.6558751,-0.88059366,-1.0663275,-0.8370843,-0.28089693,-0.19865108,-0.3977352,-0.23747711,-0.1461855,-0.7870657,3.137243,-0.42091984,3.077037,3.1634116,-0.19629727
-0.13345991,0.44704396,0.22497874,0.077265255,-0.05146188,-0.2393838,-0.2400384,-0.3975955,-0.13035733,-0.15233566,-0.6069334,2.804407,-0.3460248,2.8116114,2.6833186,-0.29983988
-0.40303355,0.80841994,-0.1696901,0.24890323,0.090750664,-0.25180766,0.106824696,-0.20994532,-0.23431925,-0.27071342,-0.20021135,-0.3469127,-0.19580413,-0.46694314,-0.38607338,-0.07063523
1.2565596,-0.79938674,-0.62337583,-0.45941997,-0.32211584,-0.30193043,-0.33185732,-0.20588385,-0.26054707,-0.20237884,-0.41359982,-0.45385677,-0.34195068,-0.34301293,-0.7498671,-0.25195915
-0.3898949,-0.2728628,-0.28753716,-0.39372596,-0.44543204,-0.29191023,-0.15288177,-0.46131438,-0.29934973,-0.06888309,-0.06117547,-0.5568002,2.3841906,-0.19253771,-0.46769398,-0.7980779
0.07683751,0.7814977,0.21812059,0.2643609,0.26865458,0.5131661,4.937998,2.5091896,-0.41350117,-0.39406198,-0.25375974,-0.25240463,-0.20176585,-0.26416707,-0.35241807,-0.38799468
-0.056086503,0.07160167,-0.7186037,-0.8717915,-0.3753368,-0.24306723,-0.2279161,-0.40235883,-0.21582401,-0.17959131,-0.51322675,-0.5541074,-0.07201028,-0.57166016,-0.5496874,-0.053906765
0.7243986,-0.03565701,-0.03433125,0.52340156,-0.31413227,0.85672975,4.9310374,2.7698562,-0.02278144,-0.45506865,0.059536427,-0.1105182,-0.118526235,-0.09198914,-0.15734889,-0.15659927
-0.3005042,-0.012882974,-0.70684385,-0.5103289,-0.3453842,4.032011,-1.1672051,2.9005392,3.7372913,-1.2182232,-0.1598412,0.051761795,-0.010937127,-0.18130447,-0.013653922,-0.0069509824
-0.27826506,0.034284122,-0.5192287,0.18144715,-0.77225715,-0.22535864,-0.25211856,-0.29839253,-0.22265296,-0.20054713,-0.83982825,2.9416604,-0.28404623,2.8455462,2.963842,-0.20637901
-0.2195815,-0.4471952,0.9091781,-0.55251956,0.28383052,-0.30969924,0.17775632,-0.19838725,-0.29124132,-0.18021016,-0.20719938,-0.29553875,-0.15737754,-0.41592252,-0.31253612,-0.077356204
-0.19505101,-0.22775747,-0.18947011,-0.1860836,0.15743056,-0.2080524,-0.19628069,-0.34271786,-0.22274573,-0.24084729,0.42032397,-0.20249929,-0.41498294,-0.39785936,-0.29977658,0.41164812
-0.29185346,-0.07605904,-0.9992935,-0.7135465,-0.18472567,-0.5095939,-0.294714,-0.72799605,-0.39152598,0.3366727,3.5007455,-0.4104559,-0.29103768,-0.7479494,-0.265299,3.6914027
-0.04949503,0.21520773,-0.11104889,-0.21254268,-0.25083768,-0.26637942,-0.028489383,-0.29818517,-0.21839048,-0.11777629,-0.24531586,-0.1578939,-0.3222292,-0.25090128,-0.20668969,-0.14922428
-0.7198148,0.17836776,0.5949116,-0.5545022,0.5758024,-0.5510831,0.39204806,-1.0273253,-0.85520434,3.8876925,-0.14577098,-0.18680403,-0.21766213,-0.34085032,-0.24949114,-0.07174008
-0.3385159,0.5180662,0.1633004,-0.4772917,-0.6831039,-0.29328573,-0.28126574,-0.26465768,-0.21241342,-0.20472367,-0.2582116,-0.18350011,-0.27811667,-0.2772018,-0.29053387,-0.2488484
-0.5131193,-0.2053187,3.6297135,0.21442999,3.523943,-0.26172262,-0.18177016,-0.36781257,-0.14722522,-0.23911826,-0.40715164,-0.3200083,-0.33045775,-0.4816577,-0.25016785,-0.27991065
-0.13559717,-0.24260896,0.37433583,-0.9082011,0.18214929,-0.567522,0.4561099,-0.92013127,-0.8012345,3.970914,-0.2641524,-0.13122429,-0.23630565,-0.28245923,-0.21893042,-0.18285486
-0.52758247,-0.3842184,-0.95774627,0.28219894,0.020841643,-0.2566731,-0.127382,-0.22252117,-0.12523198,-0.2796039,-0.27523315,-0.086147,-0.096705325,-0.18527338,-0.14589997,-0.2679545
-0.34826678,0.0524194,-0.29247507,-0.089534245,-0.075652376,-0.29798424,-0.26079744,-0.3566295,-0.25844833,-0.22950168,0.30638647,1.5330415,-0.50567913,2.443163,1.2537582,-0.81398374
-0.46418998,-0.1843768,0.017641306,0.0736116,-0.13925482,-0.2963983,-0.25577906,-0.5084845,-0.24358305,-0.117285594,3.9165635,-0.3510567,-0.30904362,-0.6757448,-0.22233175,4.078452
-0.1312992,-0.30314508,-0.3939654,-0.18463051,-0.23470183,-0.28650331,-0.14551108,-0.4290287,-0.25984788,-0.1470913,-0.5214562,0.75636107,-0.24709994,0.6003087,0.7166034,-0.39046508
-0.6034179,-0.34992218,-0.035574436,0.31701118,-0.67275655,-0.29392183,-0.3069413,-0.3969416,-0.15996401,-0.18801896,-0.83540946,3.4561307,-0.3220656,3.3715074,3.5043058,-0.1450496
-0.48527396,-0.48584318,-0.61745024,-0.39000034,-0.45753413,-0.3169935,-0.14298953,-0.40958235,-0.32072002,-0.19073486,-0.5248452,-0.603479,-0.041966785,-0.5281484,-0.5502341,-0.062328164
-0.0987387,-0.27614284,-0.5558555,-0.042051263,-0.6867504,-0.09343393,0.2956335,-0.056258786,-0.12667094,-0.26950398,-0.30973426,-0.24833839,-0.038452722,-0.33945683,-0.2937841,-0.3022757
-0.3883834,-0.7661601,4.4551473,-0.24312748,2.477853,-0.35935655,-0.16152796,-0.38837525,-0.19281693,-0.19048019,-0.48935792,-0.36084273,-0.36156017,-0.5901867,-0.22030953,-0.20851593
-0.2950707,-0.12984069,-0.30963725,2.372227,-0.17391808,-0.19012994,-0.2594177,-0.13005218,-0.10473552,-0.23981214,0.19283941,-0.37050322,-0.5633173,-0.04167675,-0.58835185,-0.5947826
-0.49638432,-0.2795325,4.027354,0.19085065,3.075561,-0.2424107,0.06394395,-0.26288676,-0.23890118,-0.24103269,-0.37992036,-0.33413273,-0.32481697,-0.5493619,-0.23351061,-0.14842005
-0.12302618,0.043899808,0.07663174,-0.20197323,-0.43764573,-0.36491454,-0.18551874,-0.39393654,-0.322581,-0.14328803,-0.47336438,-0.22232784,-0.27750704,-0.33243582,-0.298027,-0.38366535
-0.31904805,-0.05704868,-0.25141838,-0.08954668,-0.2585847,-0.27837548,-0.17995706,-0.3359897,-0.22364432,-0.17356052,-0.4481928,-0.7501667,-0.30470935,-0.5429957,-0.73960114,-0.31733814
0.024170209,-0.3629516,-0.78784287,0.64722776,-0.08788633,-0.26357,-0.2757476,-0.27014107,-0.12860298,-0.1573747,1.615668,-0.5747163,-0.74533296,-0.2864425,-0.3288297,0.89430207
2.7151837,-0.14865234,0.010051962,0.31255522,-0.36484978,-0.4767802,-0.524026,-0.46879765,-0.4745839,-0.064226136,0.8580322,-0.30657884,-0.5331105,0.3253635,-0.088743314,-0.40436321
-0.6928598,0.09142138,0.39413124,-0.104006246,0.03474331,-0.33277485,-0.2687886,-0.41102397,-0.2506068,-0.13202177,-0.78780085,2.9853916,-0.36487976,2.9451694,3.0094428,-0.26935214
0.039614588,-0.03711191,0.39596927,0.12903039,4.737451,-0.2647537,-0.08126114,-0.20623927,-0.27280867,-0.2688486,-0.29655418,-0.4217763,-0.2548096,-0.5831003,-0.33966097,-0.10744984
-0.7742855,-0.3994881,-0.22356892,-0.5970771,-0.48893207,-0.30737382,-0.212115,-0.30857652,-0.2317473,-0.20858316,-0.88092655,2.9974122,-0.35681522,2.9650955,3.0236824,-0.32579318
-0.26947907,-0.059982628,-0.29488388,-0.25480828,-0.4109267,-0.40943936,-0.13395302,-0.52646846,-0.3403081,-0.024517147,-0.16203344,-0.35552758,-0.16953067,-0.49261165,-0.33408734,0.09904102
-0.122147195,-0.11497058,-0.29037955,-0.59730005,-0.5025298,-0.46051612,0.12036907,0.26729685,-0.45306867,-0.14129381,-0.30409193,-0.16117533,-0.09742553,-0.20037588,-0.26072586,-0.43971673
-0.16405648,0.21680713,-0.7141549,0.32072568,-0.617147,-0.33450776,-0.25963128,-0.35618287,-0.31301045,-0.1993215,3.5316212,-0.3089263,-0.28689417,-0.6566764,-0.18679482,3.7634563
-0.6170858,-0.49442634,-0.46703064,-0.47476315,-0.464476,-0.17034383,0.0021441302,-0.27109027,-0.0882537,-0.25079072,-0.10217857,-0.19496912,-0.17300732,-0.276784,-0.3137936,-0.18229939
-0.046368256,0.55985355,-1.0491992,4.5395403,-0.22104998,-0.20719092,-0.28569317,-0.18339176,-0.12235073,-0.19718036,-0.024116391,-0.39322093,-0.4226599,-0.09600874,-0.48574236,-0.34614703
-0.3179133,-0.25035384,-0.1807452,-0.45489338,-0.41781276,-0.25714812,-0.17280428,-0.42021492,-0.28356358,-0.17958668,0.01847745,-0.4770134,2.2103722,-0.14219172,-0.39890736,-0.7462494
-0.2939733,0.01606761,-0.12560269,-0.24196126,-0.7036936,3.4649615,-1.0226717,2.4249673,3.7196674,-1.1936593,0.00936075,-0.17383383,-0.38052228,-0.36406556,-0.23239744,0.08146636
-0.18703377,-0.09488011,-0.093042806,-0.0780753,-0.06463568,-0.2067886,0.16832563,-0.27279833,-0.27742374,-0.18539658,0.021829821,0.08006759,-0.38064387,-0.16380723,0.110199444,0.25028512
-0.535629,0.24749896,-0.67432845,0.29186833,-0.14980741,-0.20995486,-0.29802337,-0.4738648,-0.11184774,-0.18662961,-0.6659505,-0.565424,3.981106,-0.4820697,-0.44554046,-0.69605684
-0.36531505,0.01800789,-0.23748614,-0.17401728,-0.42862657,-0.2827967,0.35221726,0.3619809,-0.41175327,-0.11265513,-0.3577058,-0.48553434,0.1405471,-0.6277618,-0.48719293,-0.00041603608
-0.25738835,0.005618602,0.6679384,0.28791332,0.0017687157,-0.23153602,-0.17247276,-0.3720081,-0.20917962,-0.15315357,-0.2242372,0.0127048325,-0.15966904,-0.122824214,-0.019814879,-0.14961253
3.4651685,-0.4864021,-0.012192398,-0.4562843,-0.7219009,-0.31113133,-0.22878575,-0.46494928,-0.33420062,-0.1060011,-0.27457288,-0.71419245,-0.2589893,-0.6074615,-0.6716454,-0.3327426
-0.3983707,-0.28334102,-1.1014566,-0.4174823,0.07752055,4.368699,-1.2080971,3.0881565,4.2942023,-1.3027606,-0.57148266,-0.5584464,-0.21319346,-0.58678764,-0.49854085,0.026165424
0.05880621,0.3190802,-0.8312647,-0.69516575,0.027191997,3.478711,-1.0224842,2.4317548,3.732261,-1.1968461,-0.017753895,-0.11353435,-0.22635989,-0.31719273,-0.15053019,0.09740754
-0.28592166,-0.2822733,-0.12977123,-0.2776366,-0.3393586,-0.32909775,-0.10204109,-0.58150166,-0.3323195,-0.056616902,-0.43666053,-0.4585579,-0.20002681,-0.4905822,-0.52079004,-0.34824923
-0.16989803,-0.17911671,-0.2892585,0.087430894,-0.24465442,-0.25579345,1.1297721,0.42145103,-0.25549796,-0.2973444,0.33004463,-0.6456888,-0.48385987,0.04771694,-0.4863369,-0.6334844
-0.34007335,-0.11759716,-0.34274918,-0.6361064,0.15561536,3.6155581,-1.0413098,2.568606,3.708226,-1.1979796,-0.0035509209,0.017684868,-0.23249435,-0.060598314,-0.12215826,-0.22996855
-0.57120806,-1.2327214,-0.14132676,0.0035045296,-0.00420977,-0.25847372,-0.19296063,-0.42731205,-0.19046973,-0.11022248,3.6736507,-0.34020898,-0.29653725,-0.6665543,-0.21991618,3.793956
-0.19345513,-0.27175272,-0.29508886,-0.22453737,0.34002778,-0.32494047,-0.11989498,-0.065804,-0.028404156,-0.24756229,-0.45958602,-0.34119698,-0.16992638,-0.3741972,-0.32616347,-0.4734778
-0.13470003,-0.024055323,-0.1792158,0.0526875,-0.14096318,-0.34874544,-0.062106024,0.05817743,-0.057000864,-0.26036555,-0.26699352,-0.18477736,-0.2277623,-0.34653243,-0.25765368,-0.1077176
-0.18942325,-0.28118283,-0.2935186,0.043118183,0.00050735474,-0.3984124,-0.25546485,-0.6674967,-0.28076702,0.053754997,-0.07507979,-0.11956818,-0.3181378,-0.12880798,-0.2694996,-0.5136591
-0.57845867,0.24775563,0.06580506,-0.1727775,-0.08130728,-0.3205774,-0.22166805,-0.3659384,-0.21481588,-0.030575624,3.6305754,-0.32516384,-0.30005231,-0.680125,-0.19667615,3.8235335
-0.26070297,-0.17454803,-0.590765,-0.14805888,0.124006346,-0.3296122,-0.09666738,-0.0643995,-0.051532917,-0.24450608,0.4955246,0.23791583,-0.34968632,0.7920593,0.2638506,-0.7161555
-0.45066947,0.22101709,-0.4658295,-0.12957552,-0.23010018,2.40245,-0.6999474,3.3507292,2.4550028,-0.84743226,-0.05118401,-0.24353468,-0.05223925,-0.3156679,-0.33759764,-0.16617198
3.743729,-0.35776997,-0.82930833,-0.24051604,-0.5851875,-0.4275703,-0.49891755,-0.48919386,-0.44452128,-0.09867856,-0.51466185,-0.7214396,-0.24157831,-0.5840812,-0.64691204,-0.5687842
-0.14583878,-0.5624633,-0.10384932,0.6840791,-0.5531066,-0.31415486,0.0048902826,-0.16494715,-0.12586388,-0.22065832,0.2923598,-0.30956218,-0.54454327,0.010718631,-0.42496258,-0.46606502
-0.48725864,-0.17031705,-0.28613982,-1.0747948,0.3321137,3.8144765,-1.0453933,2.7444122,3.794188,-1.2280186,-0.5041768,-0.648171,-0.09139292,-0.5486267,-0.58966523,0.08892582
-0.53354883,-0.96586776,0.5084094,-0.38422623,0.3172551,-0.3107998,-0.23928007,-0.40189195,-0.25737444,0.009564091,-0.76515716,3.047543,-0.39901078,3.0368521,2.9985235,-0.3432327
-0.39516217,-0.069911554,0.1678963,0.30863303,-0.6221714,-0.063379265,-0.21098684,0.15330821,-0.13369788,-0.30680087,0.11333684,-0.34337965,-0.19156335,-0.4829837,-0.40152007,0.13386555
-0.3770731,-0.12420008,-0.21696766,-0.23099972,-0.39372706,-0.31495857,-0.15300249,-0.36333102,-0.2670581,-0.2456404,0.2586306,0.0542052,-0.34319973,0.25588647,-0.20807643,-0.41881123
-0.109149456,-0.12137441,1.5223819,-0.6477432,4.2608247,-0.32669052,-0.1599806,-0.408866,-0.28146616,-0.09574,-0.3836868,-0.4099363,-0.23999386,-0.4943792,-0.3890113,-0.32400265
0.054379582,-0.19186966,0.1331001,-0.279779,-0.8714598,-0.21714823,-0.2977775,-0.2851478,-0.13782546,-0.19764206,3.5346355,-0.33387253,-0.3511355,-0.6540012,-0.20782423,3.6340394
-0.28195047,-0.13124138,-0.12252541,-0.09679581,-0.19461739,-0.33960158,-0.16256115,-0.23998666,-0.24514306,-0.09937784,-0.7476963,3.1675348,-0.37483004,3.1051815,3.1637714,-0.16390859
-0.25038147,0.009887844,0.0046793036,-0.6206311,-0.866238,-0.23952785,-0.25687388,-0.3832035,-0.17416869,-0.23728679,-0.7006171,-0.59830225,3.8235316,-0.5144631,-0.45698377,-0.62725914
0.14541717,-0.40364152,0.23528206,-0.69076943,-0.32158083,-0.16687202,-0.20200047,-0.37165037,-0.24211362,-0.15524629,-0.80386615,-0.6526435,4.207048,-0.61133885,-0.49285886,-0.6255845
-0.7905143,-0.69889075,-0.71146786,-1.1437876,-1.1346952,-0.58678836,0.47233197,-0.8634223,-0.777666,3.948715,-0.22327763,-0.16913809,-0.250339,-0.18616112,-0.33287984,-0.45004016
-0.3727203,-0.6317588,0.102317765,-0.8172609,-0.41956472,-0.3720161,-0.35815609,-0.4374584,-0.35807335,-0.19334544,1.5280589,-0.14539182,-0.20280404,-0.1102083,-0.24532259,1.6391222
0.00012366474,2.3015864,0.15609834,2.4064085,0.3776676,-0.19680804,-0.23357591,-0.15937099,-0.13217147,-0.23800124,-0.40321535,-0.6197602,-0.2587633,-0.38124475,-0.6842278,-0.42816773
-0.11024491,-0.5398189,-0.14754304,-0.8825078,-0.117127046,-0.52720433,-0.029052941,-0.40726542,-0.52657056,0.30708715,0.1626983,-0.5427512,-0.27892467,0.18956493,-0.3394896,-0.6789908
-0.29673666,-0.5079073,-0.12233761,-0.6972231,-1.1243609,-0.1764956,-0.29310003,-0.2982953,-0.2023986,-0.2005157,-0.7698431,-0.6411904,4.142514,-0.5898087,-0.48246112,-0.6255208
-0.038122207,-0.26622462,0.08506012,-0.07523832,-0.099436626,-0.5177599,-0.068668075,0.25365454,-0.3224856,-0.16250753,-0.2223748,-0.45484364,-0.3701856,-0.3343183,-0.59220415,-0.63782156
-0.22875604,-0.18114448,0.09359962,-0.18209542,-0.16869652,-0.23145421,-0.041231286,-0.28584448,-0.19339247,-0.22710842,-0.21895252,-0.1641326,-0.18688056,-0.35496688,-0.16428852,-0.02151519
-0.28585732,-0.3545916,-0.022528484,0.38389957,-0.062279284,-0.3523107,-0.03722851,-0.11827985,-0.29056308,-0.21933419,-0.2350154,0.083841,-0.26113293,-0.064083256,0.0012543846,-0.23007458
-0.22283092,-0.078936845,0.78725624,0.08988939,0.5946018,-0.26091403,-0.16550797,-0.2752601,-0.17734692,-0.27055895,-0.11768782,-0.12235929,-0.2911292,-0.24505763,-0.18941359,-0.0938212
-0.13602126,-0.2145496,0.37239248,-0.5963703,-0.08740048,-0.5482709,-0.07065514,-1.3290622,-0.641507,1.6528783,-0.47861442,-0.11748416,-0.08565648,-0.16583121,-0.17788263,-0.5405307
-0.24108759,-0.109523654,-0.0055375807,-0.10328303,-0.19474798,4.0485234,-1.0696397,2.894102,3.9361951,-1.2653102,-0.4761251,-0.5988718,-0.114454165,-0.51636153,-0.5782693,0.05744739
-0.65698874,0.6515533,0.94572675,0.0512905,-0.19112198,-0.39776972,-0.23377866,-0.5830055,-0.3685111,0.026588151,-0.041589964,-0.12909503,-0.32708803,-0.23200116,-0.21565987,-0.0856221
-0.19518667,-0.16957735,-0.81116116,-0.45512158,0.14033487,-0.5025955,0.48165667,-0.7687036,-0.7772179,3.9560943,-0.21704912,-0.1960784,-0.08004846,-0.2922541,-0.25796562,-0.25230363
-0.30315775,0.042526722,-0.5824242,-0.4840707,-0.1639374,-0.3700612,-0.1977563,-0.5639272,-0.3423986,0.06501728,3.5095637,-0.3865355,-0.2619339,-0.75077134,-0.2473874,3.7359414
-0.24204847,-0.069382995,0.49765968,0.007958651,-0.041727148,-0.3148269,-0.22511405,-0.39711246,-0.29460105,-0.15373051,3.754293,-0.33265555,-0.28698093,-0.6454973,-0.24316043,3.8721528
4.1959105,0.29376462,-0.8399098,0.5851417,0.25578666,-0.36249518,-0.41372445,-0.56087595,-0.4250596,-0.13778952,-0.4728144,-0.75726175,-0.23650385,-0.60926414,-0.67671454,-0.52518964
-0.35240245,-0.2607947,3.9208667,0.12414045,2.8252783,-0.30728665,-0.11054612,-0.35241205,-0.27232066,-0.2162049,-0.33012518,-0.3184866,-0.34560743,-0.48802215,-0.25051293,-0.16940308
-0.28056127,-0.049223684,-0.2778731,-0.065346606,-0.1228905,-0.24831764,-0.1723314,-0.26666403,-0.17828195,-0.25172272,-0.38547516,-0.11392781,-0.4893266,-0.22451894,-0.14910817,-0.37619483
-0.8463892,-0.048632152,-0.52345145,-0.31172913,0.49467218,-0.15059167,-0.25275555,-0.2458976,-0.14768885,-0.25066084,-0.4962169,-0.708411,0.0033501536,-0.6687718,-0.5387406,0.2773399
-0.7360039,0.53962547,0.64284366,-0.087291986,-0.22666019,-0.3364332,-0.1877972,-0.43556514,-0.28523138,-0.19600639,-0.07745288,-0.18414333,-0.36022735,-0.31917012,-0.24813987,0.037130702
3.7521908,-0.07428758,-0.17577052,-0.42628902,-0.405677,-0.3226687,-0.29844013,-0.40487367,-0.2998434,-0.18343975,-0.4267863,-0.8365079,-0.32712126,-0.720014,-0.7848926,-0.37487334
-0.18668543,0.040717572,-0.33541915,-0.37067536,-0.47234273,-0.15935886,-0.12117105,-0.22328174,-0.19803834,-0.32803136,-0.08317635,-0.29309872,-0.2725757,-0.3929426,-0.3997834,-0.029157737
0.04540797,-0.18490425,-0.32873386,-0.47587702,0.42055973,-0.750189,0.47612974,-1.222091,-0.90139127,4.55136,-0.44129926,-0.5332149,-0.04581705,-0.40063295,-0.54181665,-0.15234418
-0.20897576,-0.08562286,-0.27100945,-0.076760754,-0.027454078,-0.34022397,0.038192235,-0.28372929,-0.34215346,-0.02836145,-0.43132082,-0.41287658,2.834863,-0.29161742,-0.46232837,-0.753021
0.36817026,0.057636943,-0.2090489,0.858872,-0.3963045,-0.369872,-0.18944862,-0.5215176,-0.32580233,-0.003929676,-0.43530753,-0.4815066,-0.08739193,-0.46812585,-0.5070597,-0.50166804
0.69283116,0.007846035,-0.033277474,-0.21980102,-0.2772464,-0.3591026,-0.23928683,-0.4245416,-0.29961807,-0.1383256,-0.5533717,-0.20480455,-0.073264,-0.32190928,-0.27536514,-0.43890405
3.7110677,-0.68214226,-0.8559826,-0.2668323,-0.38299555,-0.47234803,-0.27192152,-0.09348908,-0.40937084,-0.086627945,-0.008496506,-0.6263132,-0.32862476,-0.5643413,-0.7220661,-0.16872329
-0.2896985,0.0067907944,-0.198303,0.02146773,-0.22693932,-0.26197052,-0.19869354,-0.40933308,-0.32843488,-0.09812187,-0.027447162,-0.319643,-0.22296458,-0.43457657,-0.3484772,0.03965577
-0.6879616,-0.24761057,0.98050725,0.60041344,4.6348724,-0.27985352,-0.14877753,-0.380901,-0.23874317,-0.2179764,-0.3300265,-0.48737946,-0.25625944,-0.6530792,-0.37741026,-0.12321543
-0.7316465,-0.63244563,0.4866349,0.25501713,-0.1104807,-0.30161408,-0.2530418,-0.50441074,-0.2284947,-0.04134551,3.7282443,-0.3467296,-0.2938234,-0.6591775,-0.24835321,3.8278463
-0.29168677,1.8654138,0.13185312,4.172781,-0.27554202,-0.21904232,-0.3655186,0.0035572168,-0.13842729,-0.17173444,0.24645463,-0.62894905,-0.27826074,-0.017562458,-0.55216867,-0.4123126
0.0502856,0.32907957,-0.072395265,-0.34945607,-0.2870279,-0.2639023,-0.012077134,-0.13059694,-0.2270505,-0.25934014,0.042612277,-0.3622683,-0.22025172,-0.3973219,-0.45407134,-0.08023646
-0.037847884,0.29257375,-0.27206627,0.016228631,0.36617878,3.9068341,-1.0691751,2.7079737,3.4616234,-1.1806595,-0.06620749,-0.353976,-0.2385656,-0.4765882,-0.35982484,-0.059256326
