,Shared topic 2,Shared topic 3,Shared topic 6,Shared topic 7,Shared topic 10,Transcriptomics private topic 3,Transcriptomics private topic 6,Transcriptomics private topic 8,Transcriptomics private topic 9,Transcriptomics private topic 10
604,-4.395026,-2.2441626,-4.0703783,-0.99981904,-2.803252,2.4904563,-4.7155066,-0.50869644,2.159659,-4.70695
605,2.6193404,-2.046583,-2.115292,-2.1796837,-2.4787207,-3.7255678,-3.1409888,-0.6910194,-3.7153127,-4.0392394
606,-4.5472517,-0.72146463,-3.0599575,-2.1475809,-3.5719788,-3.2569585,2.3562663,-0.44548884,-3.9918172,-3.5251439
607,-4.004117,-1.2672632,-3.76863,-3.2480185,-3.2495396,-3.9866729,-3.7573667,-0.7521112,-4.077552,2.5803843
608,-4.549584,-2.4743743,-3.6015968,-2.3749897,-3.5519538,-4.016741,-1.7892193,-0.5155822,-3.06813,2.5933104
609,2.3822594,-1.862419,-1.9174337,-1.9923669,-2.829,-4.479623,-2.9057815,-0.49559617,-3.270861,-4.027322
610,2.231257,-0.27729064,-0.52263594,-2.6052942,-2.931045,-3.3870654,-3.7248826,-0.5034108,-3.1707642,-4.012294
611,-3.4173315,-2.0748796,2.4623973,-2.3433704,2.1598186,-3.714996,-3.293074,-0.7803756,-3.8074028,-4.2317286
612,-4.564702,-1.0113835,-4.473113,-2.7932618,-4.0952334,-4.0598764,-3.0033333,-0.46889424,-3.5404038,2.8708193
613,2.3147445,-1.9821392,-2.2008376,-3.7732584,-2.6123211,-3.4936967,-2.6450608,-0.4680441,-2.809209,-4.0823145
614,-5.033937,-2.53263,-3.0201125,-3.1907568,-3.739542,2.0783498,-4.280999,-0.6506046,2.0334213,-3.6776862
615,-5.0534954,-1.8447945,-4.1882257,-1.6869564,-3.6073432,-3.2899501,-3.950941,-0.74268454,-3.299685,2.687635
616,-4.8232937,-0.09169251,-2.361779,-3.6256013,-2.2188883,-3.96906,2.5301807,-0.5577797,-3.816799,-3.688053
617,2.319417,-2.1275048,-2.2120075,-3.4702868,-3.3270364,-3.127297,-3.1874099,-0.543821,-3.1526062,-4.2500706
618,-4.8031735,-0.7443297,-4.506771,-4.041844,-4.720288,-3.8570168,-2.6988492,-0.6478095,-3.437923,2.683392
619,-4.072938,-1.2459117,-3.6278267,-3.0593002,-2.0895014,-4.377165,2.3838658,-0.57239556,-4.0529404,-4.165061
620,-4.1357174,-2.4129915,2.1861458,-3.254465,2.2755334,-4.5550036,-2.0278149,-3.209097,-4.3394113,-4.8123083
621,-4.0013437,-0.8817415,-1.6933498,-3.4589448,-2.0445795,-3.965086,2.0677602,-0.5283196,-3.035343,-4.1559353
622,-4.805049,-3.3820572,-3.3439457,-2.3020287,-2.9973187,-3.8518515,-3.3685868,-0.55702215,-2.8601775,2.5118976
623,-4.551006,-1.1418769,2.0808449,-3.5921981,2.0990732,-4.225667,-3.8275704,-4.3523064,-3.993438,-3.671544
624,2.455917,0.166538,-2.0927098,-2.4970007,-1.7410136,-4.0157685,-4.22457,-0.95024276,-4.5373383,-4.33498
625,2.1728673,-4.4210887,-1.5551336,-1.7843252,-3.0034423,-3.46998,-4.4057903,-0.43349254,-3.5681303,-4.6881065
626,-4.6916795,-1.02802,-2.711251,-2.9372327,-2.9586625,-3.2095683,-3.7198184,-0.82440585,-3.618896,2.9332387
627,-5.005624,-2.5938914,-4.0244007,-3.8123302,-3.7614863,-3.660444,-2.9496396,-0.56616807,-4.110302,2.6179848
628,2.3490405,-0.81910306,-2.8541179,-3.5937982,-3.4964797,-3.8297837,-3.5674415,-0.43820316,-3.4647994,-4.155166
629,2.3019838,-1.9678378,-3.1357198,-3.2914028,-3.316697,-4.0490875,-3.561637,-0.477184,-2.8967025,-3.738947
630,-5.023737,-3.5173256,-3.3811917,-4.140361,-3.4982347,-3.674267,-4.00988,-0.6644628,-3.7989998,2.6142604
631,-4.7771482,-1.228024,-2.9713802,-0.82371354,-2.614534,-3.8372366,2.413438,-0.600086,-3.0710516,-4.101481
632,-5.3210955,-3.8539658,1.8260338,-2.763306,2.0452297,-4.242919,-4.015483,-0.5235259,-4.1747,-3.6622286
633,-3.1574268,1.9348996,-2.1387177,2.3173513,-4.094555,-4.015327,-3.8807466,-0.6688173,-4.0243917,-3.8701456
634,-4.9114094,-1.9359019,-2.7854266,-2.4733083,-3.395672,1.9740906,-4.4791584,-0.5686091,2.1436098,-4.674051
635,-4.386675,-1.6713808,-2.909726,-2.6215527,-2.6241028,-4.092742,2.653636,-0.56078815,-4.1169443,-3.586261
636,-4.606928,-3.3348532,2.171554,-2.0162332,2.3955457,-4.3650885,-3.5226693,-4.430183,-4.373297,-4.282989
637,2.3581924,-0.6031918,-2.2282367,-2.166394,-2.175891,-3.2303224,-3.880421,-0.7341425,-3.6411932,-4.6073604
638,-5.0289617,-3.7336118,2.0414455,-3.342874,2.4459,-4.0226088,-3.602383,-0.64936954,-4.0877914,-4.390688
639,-3.6561246,-1.9452194,-1.8533866,-3.1646485,-4.2980137,-3.7333784,2.7823985,-0.57858574,-4.390082,-4.425802
640,-4.9602017,-3.4340522,1.8901272,-3.4925318,2.3507116,-3.8546762,-3.5580285,-0.5843963,-3.3363311,-4.4100947
641,-4.264675,-0.79814345,2.2908516,-2.727351,2.0089078,-4.3321877,-3.7661722,-0.5747541,-4.2558174,-3.900714
642,-4.6337457,-0.60145146,-3.125404,-4.3018875,-4.3042884,-3.3876433,-3.1829374,-0.56991595,-3.927061,2.8872814
643,-4.729976,-2.6809232,-2.1063108,-2.4810894,-2.2770307,-3.6534295,2.1418507,-0.39890632,-3.4791067,-4.1960073
644,-4.369483,-1.3782613,-4.2809243,-2.7470908,-4.9176183,-3.9431403,-4.0942144,-0.5635981,-3.4710536,2.2285466
645,-4.5796328,-0.631378,-2.5749347,-3.089015,-3.32308,-3.3766594,2.5422554,-0.6859002,-4.326682,-3.2519436
646,-5.1707597,-1.2359543,-1.6974173,-3.889208,-1.3764882,-3.4598737,2.6764693,-0.5417487,-4.2445583,-3.8501232
647,-4.7882524,-3.2926743,-3.4049156,-2.559265,-3.844783,-3.008123,-4.0169754,-0.7008596,-3.749489,2.895019
648,-3.2404847,2.0091918,-4.2652535,2.1584117,-4.35061,-3.6855717,-3.887396,-0.7358452,-4.4923553,-4.1658516
649,-5.3355484,1.8338966,-1.5086007,2.377644,-1.6923873,-4.6856475,-4.3583765,-1.4984727,-3.7804062,-4.6884227
650,-4.7279844,-0.7463873,-1.8831373,-2.4637465,-3.2505412,2.3910968,-3.8161507,-0.58516765,2.2564325,-4.8786287
651,2.2115004,-3.1079192,-1.2700772,-2.0973647,-3.253988,-3.773359,-3.7787795,-0.49968955,-3.824688,-4.128504
652,2.5381827,-1.7471081,-2.0040488,-3.5299332,-2.6657262,-3.0251312,-3.7612085,-0.47797725,-4.108924,-4.8808436
653,-4.0310917,-3.594916,2.2425568,-3.674645,2.420248,-3.9499316,-3.5319216,-0.6459837,-4.238818,-4.2146015
654,2.3895802,-3.4202623,-2.6242187,-3.0027819,-1.0631592,-4.0636187,-3.2345822,-0.48909912,-3.8901012,-4.542668
655,-3.835422,1.7500334,-3.1132183,1.8752728,-4.141762,-4.186073,-3.9184785,-0.5591258,-4.12976,-3.877699
656,-4.060436,-2.3578715,-2.5582187,-2.5261397,-3.880102,2.0536492,-4.1290627,-0.7002784,2.3516967,-4.43793
657,-4.664483,-1.8462939,-2.8781369,-1.8857825,-2.5477881,-3.6396208,-2.673561,-0.5282503,-3.3887873,2.4768608
658,-2.7571096,-4.1816125,1.8482509,-2.8265414,2.406515,-4.2878656,-4.2583933,-0.81964874,-3.8367896,-4.2328606
659,-5.05662,-1.6884683,-2.444556,-3.289608,-3.2876835,-3.994912,-3.560435,-0.52188355,-3.237684,2.4268405
660,-4.6005044,1.6768901,-2.6670008,2.0557222,-2.6848314,-3.337712,-2.6118376,-0.56235653,-4.1168194,-4.185483
661,2.2136312,-2.2857661,-4.1889877,-1.325802,-4.4000854,-3.7832227,-4.10337,-0.51137125,-3.6463325,-3.8403542
662,-4.8580422,-3.010842,-3.8566105,-3.576045,-3.5501351,-4.344523,-3.7835348,-1.1374693,-3.5312552,2.8167005
663,-4.1496315,-2.048819,-3.502741,-1.9439225,-3.3995674,-3.9309297,2.2507634,-0.53047836,-3.780029,-3.6905255
664,-4.3297834,-1.1244417,-1.9549732,-2.4474223,-1.2739346,2.257181,-4.448244,-0.75870484,1.7986848,-4.077363
665,-4.738015,1.9741297,-3.1822455,2.2555046,-4.4887614,-3.937528,-3.7069297,-0.6993226,-4.3605165,-4.5015554
666,-5.255674,1.9554834,-4.6009035,2.1213315,-4.384116,-3.793484,-4.599245,-4.587285,-4.298115,-3.7671084
667,-4.4870234,-4.3446326,-3.0724308,-1.9851316,-3.4505339,2.4291022,-4.5221562,-0.8563656,2.3892994,-4.77847
668,-2.8793483,-2.7595701,-2.157199,-2.2081773,-3.9079897,-3.715192,2.3599448,-0.48852348,-3.3618603,-3.6145065
669,-4.809547,-2.6827762,-0.69322115,-3.2127779,-2.9740977,-3.9102223,2.4223986,-0.50312346,-3.987975,-4.4139814
670,2.5818117,-2.9156263,-0.8866111,-3.5028243,-2.591756,-3.7928362,-2.0623562,-0.55743843,-3.2187426,-3.751621
671,2.3517945,-1.1105876,-4.0147057,-3.1037915,-3.2038696,-2.8730443,-3.6849768,-0.61191744,-3.6483088,-4.4286575
672,-3.3706641,-3.08067,-3.1011992,-2.873269,-2.901128,-3.3531253,2.3989964,-0.40431908,-3.8475873,-3.3944173
673,-3.4635282,-2.1432014,1.8298061,-4.032631,2.3639276,-4.20022,-3.7932534,-0.56798357,-3.9561486,-3.9775352
674,-5.3148146,-2.5419207,-2.6930885,-2.0528731,-3.1577415,2.3330703,-4.105813,-0.5068592,2.2794476,-4.015649
675,-4.964567,-4.8684793,-1.2169858,-4.6745167,-1.6047934,2.3901062,-3.6808522,-0.5403407,2.0262,-4.45788
676,-5.5519075,-4.740603,-4.726846,-2.4715562,-4.016424,-4.1838846,-3.6318889,-0.53934914,-3.299363,2.716968
677,-4.1024175,-3.2390935,-4.021985,-3.1864066,-3.2664342,2.268675,-2.4968114,-0.53018373,2.2512617,-4.1999617
678,-3.297929,1.7771723,-1.4784963,2.2608495,-1.8208272,-3.3605874,-2.7972665,-0.74026114,-3.7332315,-4.096018
679,2.387224,-2.0724115,-2.3294127,-2.7132764,-3.6804736,-3.692035,-3.8549144,-0.49701023,-3.5187938,-4.32649
680,-5.191948,-1.5880535,-3.886406,-2.4175444,-2.2238522,2.3826368,-4.0682693,-0.5165239,2.0667405,-3.7157664
681,-4.493241,-1.3398242,-3.2924178,-3.288492,-2.0460267,-3.6478024,2.4520938,-0.670287,-4.036212,-4.4643006
682,2.4026797,-2.3681693,-1.7994386,-1.8561002,-2.7508776,-2.4929972,-3.1297867,-0.43059134,-3.3944347,-2.6794736
683,-5.328397,1.7257164,-1.9583858,2.0746799,-3.9110682,-4.135544,-4.5709186,-0.79737926,-4.0516148,-4.441196
684,-4.4740963,-0.97444767,-2.077993,-4.0325203,-3.0156548,2.155419,-4.151309,-0.56850135,2.0791528,-4.549065
685,-4.244987,-3.9794664,-2.4716215,-2.8866408,-2.9460125,2.2864714,-4.2909374,-0.53486985,2.3885295,-3.9224803
686,-3.261443,-4.2924585,2.0232596,-4.1472025,2.877966,-3.825376,-3.7014363,-1.0407205,-4.0916624,-4.7444687
687,-4.8240933,-1.961815,-3.4470096,-3.9505966,-3.0652,-4.321046,-3.8655086,-0.6500957,-3.8717186,2.4864416
688,-4.1870155,2.0120988,-2.3312182,2.096548,-2.483778,-3.8926818,-3.8899963,-0.63479096,-4.2815037,-3.2807672
689,2.3928478,-3.004736,-3.2226622,-2.8412764,-3.0834172,-4.196048,-3.2567797,-0.5044777,-3.3973274,-4.068628
690,-4.103738,1.6866262,-0.36991608,2.1237211,-1.8577838,-3.845992,-2.5742059,-0.71532714,-3.7046611,-3.9327636
691,-5.110663,-3.0860655,-3.1254127,-1.7678705,-2.2910292,2.5063365,-3.8479116,-0.53531903,2.4860938,-4.063056
692,-4.180779,-4.3455076,1.7138293,-2.618503,2.1641428,-4.0950346,-3.6224813,-0.57952774,-4.036348,-3.9384816
693,-4.3418646,-1.4982972,1.805239,-2.8495586,2.2919302,-3.666978,-3.3674417,-0.68121016,-3.5690136,-4.2617555
694,-4.530485,-3.3382175,1.9252763,-3.5059078,2.083676,-3.794878,-2.485801,-0.58107215,-4.2638283,-4.3009233
695,-4.449318,1.9104342,-2.3836772,2.2489974,-3.7556775,-4.1770887,-3.3419251,-0.7521054,-4.436475,-4.117913
696,-4.815462,-4.4182734,-1.5105027,-1.7894709,-3.1327286,-4.1530275,2.5894165,-0.49454844,-4.114422,-4.279302
697,2.363081,-1.7103641,-2.604524,-2.9181914,-3.34452,-3.5344539,-3.852422,-0.50488317,-4.0223484,-4.1160975
698,-5.494501,-1.3165377,-2.0599604,-3.0661645,-3.2544127,-3.7320168,2.2785702,-0.48518273,-3.020091,-3.5776465
699,-4.102556,-3.1443357,-1.4896369,-3.3005798,-2.4959092,-3.2656627,2.6768463,-0.5456933,-3.8361583,-4.2279453
700,-4.6490264,-5.001835,-3.521359,-3.7916098,-4.7727957,-3.6694727,-3.677757,-0.57473534,-3.871732,2.6911836
701,-4.95333,-1.4075516,-2.5477593,-1.9405233,-1.4642339,2.1189342,-4.1685514,-0.59631056,1.979799,-3.9701948
702,-5.0889974,-2.770553,2.0967522,-1.4779065,2.24369,-4.0066185,-3.6260512,-0.5938015,-3.3983872,-4.858682
703,-4.5392103,-5.072986,2.1225674,-3.892629,2.1844792,-3.8334517,-3.5988746,-0.6837189,-3.7743297,-3.4479134
704,-4.3980913,-3.9322107,-2.1788397,-2.127504,-1.387306,-3.953999,2.4383988,-0.5708275,-3.3597167,-4.128564
705,-5.021587,-3.1177788,-2.5617743,-3.9757216,-2.5955386,-3.0996428,-3.9776874,-0.5698824,-3.419882,2.46536
706,-5.2490697,-2.83366,2.057682,-4.0025926,2.140775,-3.7327728,-2.9852881,-0.4939802,-3.7349548,-4.4071875
707,-4.7977414,-0.9956857,2.3386512,-1.1557198,2.4831476,-3.8282332,-3.5495071,-0.7896047,-3.9836915,-3.9760427
708,-4.489554,-1.3208554,-1.7948793,-2.8915482,-2.4419534,-3.495491,2.000035,-0.5200496,-3.7972138,-4.013287
709,2.131781,-1.236973,-3.4903948,-1.0763466,-2.9784997,-4.3657074,-5.0606804,-0.42251,-4.420269,-4.3062906
710,2.075495,-4.2046084,-1.17382,-2.1049623,-1.530775,-4.070815,-4.814298,-0.48778746,-3.8501382,-4.573354
711,-4.0242195,-3.680613,-1.3100351,-2.826898,-1.5470681,-3.9568112,2.62694,-0.4788005,-2.5775256,-4.4899797
712,-4.5701227,-0.9229032,-1.796222,-3.5879557,-3.4856484,2.334598,-2.1330333,-0.43183625,1.9166257,-4.439448
713,-4.324331,1.9617593,-4.252235,2.363724,-3.4261706,-3.9510841,-4.2230835,-0.64638907,-3.6718414,-4.7349524
714,-4.546474,-4.1955175,-1.0339246,-1.7747371,-1.4359329,2.0778544,-3.5141137,-0.6099375,2.4629292,-4.061861
715,-5.369541,-2.7846885,1.9508941,-3.0441701,2.1567457,-3.2747364,-3.1697822,-0.56964296,-3.3285568,-4.4507065
716,-5.3350635,-2.9479976,2.018046,-3.1237361,2.1770017,-3.9534042,-2.8754983,-0.68553257,-3.7600973,-3.9452386
717,-4.4019537,-1.6888975,-1.3131068,-0.86853397,-0.98742664,-3.507869,2.4709089,-0.6277233,-4.23231,-4.918713
718,2.1078181,-1.8819262,-2.2078722,-2.050614,-2.143756,-4.1629677,-2.8013103,-0.5148379,-4.091236,-3.714846
719,-3.830958,1.9328179,-3.0595188,2.1995156,-2.7692761,-3.8077161,-4.285056,-0.5864834,-3.879229,-4.414941
720,-4.935058,-3.0218282,-1.7851682,-4.106081,-3.149509,-3.2342706,-3.8794281,-0.6121959,-4.155197,2.4737163
721,-4.9335318,-1.0361998,-4.026558,-4.3234744,-3.0804482,-2.8115063,-3.4185486,-0.53924465,-3.205141,2.6920261
722,-4.4927177,-4.9570584,2.0122752,-2.8447864,2.5387688,-3.822879,-3.3001225,-0.72749954,-4.2330594,-4.078302
723,-4.9605775,1.9587791,-2.8370416,2.0344834,-2.9982102,-3.7891693,-3.5273662,-0.6283536,-4.1359053,-4.6842694
724,-4.2168627,-3.8958764,-3.4558897,-2.9695258,-3.4241421,-4.649694,2.4397779,-0.72516376,-4.364347,-3.5906982
725,-3.752754,-1.7141337,-2.3728278,-2.5310657,-2.865231,-4.1862183,2.655551,-0.7443787,-3.1981292,-4.1575737
726,-4.6353645,-1.1873252,-2.02149,-3.3304925,-2.6578398,2.1823165,-4.1923466,-0.6351749,2.4306185,-4.098548
727,-3.460963,-3.529782,-2.943189,-3.7230234,-4.0318756,1.4980395,-4.3987684,-0.6512646,2.3661754,-3.6392992
728,-3.9931378,-0.65540814,-5.303861,-2.5706992,-3.7575905,-3.323012,-3.7060902,-3.1463544,-3.4672332,2.4660144
729,-4.2903194,-3.1423132,-3.1180906,-2.522893,-3.3616288,2.5131407,-3.9692512,-0.5771999,2.2118125,-4.765872
730,-3.6551824,-0.24321109,-2.7522907,-2.778526,-2.0749953,-3.740465,2.3722544,-0.6126761,-2.8825252,-4.8094387
731,-4.7009735,-2.6914,1.7303793,-1.7042372,1.5451105,-3.024194,-3.146519,-0.47617748,-3.7452455,-4.4939504
732,1.9499588,-1.7944922,-2.004659,-2.0767388,-3.5098443,-4.5238557,-4.205184,-0.3755251,-4.1020985,-4.781194
733,2.3102655,-2.0216188,-2.1653204,-2.4739075,-2.092173,-3.3915925,-3.4076889,-0.50522655,-3.4623642,-4.058601
734,-5.0588446,-3.9211016,-2.4686599,-4.0684643,-2.8003705,-3.90868,-2.8518846,-0.5643115,-3.0757878,2.8240767
735,-2.8975954,-2.9856052,-3.2896402,-1.981745,-3.8414996,-4.405418,2.1691926,-0.57727695,-3.9534957,-3.719618
736,2.3230848,-3.9962392,-3.6253076,-1.9995502,-3.2793741,-4.1827087,-3.6941812,-0.4723692,-4.2736425,-4.2003393
737,-5.3039966,1.4130054,-1.1078298,2.101249,-2.855973,-3.949093,-3.6045449,-0.56475884,-3.7679455,-3.9524093
738,-4.7020164,1.7028701,-4.2619963,2.0070267,-2.7553222,-4.0590944,-3.1060739,-0.55295557,-4.00089,-4.7031765
739,-4.062341,-2.5622284,1.7363102,-2.1514642,2.4058843,-4.0085125,-3.5586107,-0.53130317,-3.7847056,-4.7488236
740,-4.292818,-0.89568245,-1.6584892,-2.1164289,-2.2496881,-3.689517,2.6095266,-0.64580756,-3.817723,-2.878756
741,-3.9268918,-2.48229,-2.3176036,-3.7130823,-3.616024,-3.3412783,2.3423102,-0.50786227,-3.847058,-4.299307
742,2.156378,-1.88348,-1.8079783,-2.9360533,-2.7273605,-3.9227254,-4.6314435,-0.48861566,-3.8351812,-4.5256343
743,-4.794425,1.611917,-2.0978403,2.066329,-3.065303,-4.159589,-2.2957883,-0.5551546,-4.4845757,-3.97327
744,-5.2028227,-3.7260544,-2.7186596,-4.494196,-4.0549126,2.3038707,-4.111356,-0.5541626,2.5924833,-4.7554336
745,-4.763222,-1.508849,-2.029406,-4.0154824,-4.4712467,-2.9683733,-3.9680848,-0.6645249,-3.765527,2.4473016
746,-4.4873266,-1.910481,-3.999707,-1.213346,-4.2060623,-4.2611847,2.5659168,-0.46685553,-3.2642758,-4.5891876
747,-5.6931868,1.835711,-2.599621,2.034544,-3.2692828,-4.009428,-4.8989162,-0.76101613,-4.2970767,-4.5203648
748,-3.579708,-3.202454,-2.1855083,-2.9689012,-3.0175488,2.252739,-4.177427,-0.77787495,2.0001657,-4.542133
749,-5.205967,-0.7762817,1.6104019,-2.802526,2.2980886,-4.343178,-3.5373142,-0.5014279,-3.435206,-3.5806653
750,-4.0873413,-3.837798,-3.0595965,-4.1192513,-2.51058,-4.088744,-3.4474487,-0.51579374,-3.1879551,2.4063592
751,2.5493305,-0.7900349,-2.827782,-3.1289434,-2.5892296,-4.0153036,-3.8891087,-0.58466417,-3.7181778,-3.4260924
752,2.2070692,-3.9136384,-3.6286395,-3.464332,-3.77038,-3.6823711,-3.701347,-0.41014382,-4.0375566,-3.0925233
753,-4.9913177,-3.5666828,-2.9538593,-4.080096,-3.8459754,-3.1772578,-2.59625,-0.59531224,-4.2764673,2.7986763
754,2.4745913,-1.9605962,-1.6261102,-2.428045,-1.542772,-4.00445,-3.367942,-0.7059419,-3.8579853,-4.0314035
755,-3.454028,-2.9743526,-2.361846,-2.3864217,-2.992836,2.1451106,-3.883426,-0.5562606,1.7671249,-3.7877061
756,2.2645235,-1.1094311,-3.4880068,-2.9082768,-1.3243113,-3.7099264,-4.012106,-0.4961864,-3.6533682,-4.1039257
757,-3.138543,-0.10585886,-1.3153408,-2.834008,-3.2009823,-4.200535,2.457851,-0.66440606,-3.9258826,-3.1045651
758,-3.5192988,-0.20490345,1.9816716,-3.5416057,2.448385,-3.2687538,-3.4114933,-0.60453767,-3.5911274,-4.844533
759,-4.896409,-4.2308807,-4.193836,-3.0739143,-1.9712765,-3.7309904,-3.6879652,-0.6623502,-3.6956573,2.7235036
760,-5.090418,1.9393659,-3.4109707,2.2986822,-4.218973,-3.7268941,-3.649166,-0.61015785,-3.7940753,-3.9762127
761,-4.028863,-2.7548778,-2.3782704,-2.3352704,-1.8454875,2.2200687,-3.6086497,-0.57640964,2.0666118,-3.7944844
762,-3.859331,1.82372,-2.9655879,2.0865638,-3.1887352,-3.897341,-3.8002486,-0.6516428,-4.4280424,-4.467904
763,-5.0434446,1.8706965,-1.4792305,2.3613005,-2.134461,-4.4302697,-3.0865865,-0.62118864,-4.1999917,-4.0045376
764,-3.8228383,-0.2543256,2.0836535,-2.3517227,2.3112864,-3.5235655,-3.5480175,-0.6061231,-4.0822496,-3.6716037
765,-4.667968,-1.1091616,-2.2842917,-4.729566,-3.0951595,-4.223089,2.1201942,-0.4273551,-3.5692484,-4.02752
766,2.392491,-1.1333048,-1.2586437,-1.3252324,-2.746728,-4.1534376,-2.7817075,-0.62728924,-3.2651756,-3.1487234
767,2.346102,-0.5478469,-2.8312144,-3.8414674,-3.303168,-3.0821369,-3.1537743,-0.5361042,-3.4690335,-3.6515765
768,-5.114872,-2.708596,-5.0328608,-1.8030816,-3.351995,-3.2477596,-3.80625,-0.59272796,-3.5059764,2.81768
769,-4.630788,-1.0590731,2.214523,-2.9945931,2.0976481,-3.5297856,-3.076079,-0.68294555,-3.9477592,-4.386776
770,-4.6306534,-1.865488,-1.429475,-3.607516,-3.1602178,2.2843091,-3.6011717,-0.58910674,2.660492,-4.676951
771,-5.00644,1.794941,-3.1007109,2.1106002,-3.8656602,-3.9032085,-3.2082577,-0.713633,-4.289628,-4.60053
772,-4.1209855,1.7348568,-1.486603,2.2316458,-2.3987203,-3.607966,-4.1110406,-0.62748355,-4.1839204,-4.9228516
773,-5.2043457,-2.670238,1.7582829,-3.053775,2.383268,-4.2564816,-3.996294,-0.69485813,-3.7576919,-4.48366
774,-5.026073,-2.9194386,2.1513402,-2.2947226,2.1850843,-3.9569168,-3.522921,-0.55788034,-4.207149,-4.5749645
775,-4.104183,-2.8752792,-3.642956,-1.9288137,-3.297911,-3.008406,-3.4987392,-0.50679684,-3.9330297,2.3533473
776,-4.5384455,-3.3160343,-1.8922014,-3.942107,-3.7030625,2.3870316,-4.1274586,-0.5132758,2.1332817,-4.479472
777,-5.123472,-1.8380985,2.051429,-1.484879,1.9088285,-4.640007,-2.720232,-0.532641,-3.9507296,-4.2321424
778,2.1939092,-1.6165917,-2.382852,-2.0112014,-3.4972765,-3.49722,-2.68454,-0.4403988,-3.4079528,-3.7014768
779,2.0890586,-3.6858332,-2.2119088,-3.8907952,-2.7733,-4.640292,-4.222798,-0.44442105,-3.7111619,-4.3048897
780,-4.158043,-3.2290432,2.0337222,-3.546308,1.8751967,-3.7007484,-4.310116,-0.5643805,-3.59805,-4.2709093
781,-4.002858,1.4218624,-2.4349945,2.1075883,-3.329553,-3.814081,-3.9844034,-0.60399103,-3.5826387,-3.576634
782,-4.09316,-3.23967,-2.3168871,-3.4624884,-3.9268293,-4.4825196,2.3900137,-0.47625595,-4.315444,-4.2086535
783,-4.8469057,-3.4833283,-3.2908268,-4.3709774,-2.8965182,1.668256,-2.9988618,-0.5862021,2.2186048,-4.5877204
784,-4.7914786,2.0533402,-2.400356,2.0832946,-3.8472688,-4.8475857,-3.6007285,-6.287651,-3.9193544,-3.4766939
785,-4.164443,1.300582,-0.7731566,1.7585635,-2.856985,-3.4729898,-4.336749,-0.5156936,-3.7919776,-4.9457984
786,2.6897476,-1.9223938,-3.4206524,-0.7314478,-2.7781253,-4.0738654,-4.0635824,-0.69342387,-3.3727417,-4.595973
787,-4.5664883,1.7341273,-3.2098925,2.0958374,-3.1637676,-4.3458242,-4.448095,-0.557365,-3.7446237,-4.7262373
788,-4.8424664,-2.472704,-2.9191246,-1.9903451,-4.1185713,-3.9486194,2.4859838,-0.5401272,-3.3132358,-4.17704
789,-2.4483714,1.9580514,-2.1980033,2.15693,-2.5163488,-3.981304,-3.0615058,-0.6549734,-3.6812153,-3.8395395
790,-4.6535316,-3.1323085,-1.8661487,-2.7525826,-4.1029234,2.2458794,-4.1135893,-0.50831807,2.255368,-4.9457855
791,-4.899546,1.7152381,-3.8997748,2.2547808,-4.366726,-3.407326,-3.6257515,-0.54842347,-3.9708507,-3.8212526
792,-4.46504,-4.8320518,1.9388227,-2.9903762,2.229856,-3.9075696,-3.523631,-0.7911034,-4.2687464,-4.031749
793,-4.5989237,-2.7826827,-2.2829902,-3.6729133,-4.4546757,-3.388002,-3.5024154,-0.42563793,-3.581056,2.2023642
794,-4.102596,-1.0108162,-3.1895864,-3.6141658,-2.421946,2.1833665,-3.523666,-0.5289003,2.2472496,-4.1443996
795,-5.3357344,-1.5762267,-3.5638032,-3.597022,-2.7289968,-3.93239,-4.224922,-0.59390664,-3.946121,2.682639
796,-4.680018,-2.4728327,1.8654234,-1.9335579,2.2316482,-3.4780517,-3.6097887,-0.59059936,-3.595063,-4.2751875
797,-4.8348374,-1.3312805,-2.3512368,-5.0174546,-3.0805554,2.5439432,-3.661139,-0.5480854,1.876744,-4.319519
798,-3.3559864,-4.3008966,-1.3538439,-3.3971257,-3.2964942,1.7420657,-4.3237166,-0.7347498,2.4373236,-4.1566725
799,-4.8816895,-1.8953766,1.9625175,-1.3956614,1.9956741,-4.0275927,-3.2986696,-0.46849543,-3.7865975,-4.192732
800,-5.095208,-4.0478125,-3.8425765,-3.6354716,-3.8378344,-4.596972,-3.444504,-0.7936693,-4.3215995,2.7487442
801,-4.813748,-3.1306653,-3.35764,-3.5897374,-3.0759506,2.5071688,-4.1046004,-0.50272316,2.2588167,-4.2817144
802,-4.5431566,-0.44168496,-2.964995,-3.7227216,-2.607439,-3.6891053,2.5316532,-0.5439892,-3.752138,-4.0611076
803,-5.214669,-2.870743,-1.6508254,-2.898157,-4.0188165,-4.06178,-4.031018,-0.57540286,-4.047058,2.785766
804,-4.74736,-3.5001178,-1.9335983,-2.547991,-2.088153,-4.208502,2.5695856,-0.5367559,-3.5622222,-2.9197361
805,-4.402634,-1.4367015,-1.7015531,-2.1681614,-3.3845158,-3.558924,2.5876234,-0.4545305,-3.6039324,-4.0855474
806,-4.7649465,-3.2835038,-4.4456177,-2.6134248,-3.731487,-3.3201926,-2.7700346,-0.6384363,-3.2590787,2.7968004
807,-4.8954425,-3.8133028,-1.9511726,-2.29108,-3.2381678,-3.8704736,2.3463197,-0.60255235,-3.1336157,-4.421897
